customer_id;Recency;Frequency;Monetary;R_score;F_score;M_score;RFM_score;Segment
3516;187;2;15574,0;2;3;3;233;Other
3518;176;1;10917,0;2;1;2;212;Other
3519;52;2;21961,0;4;3;4;434;Champions
3520;39;4;36779,0;4;4;4;444;Champions
3521;205;2;13635,0;2;3;3;233;Other
3522;145;1;2714,0;2;1;1;211;Other
3523;286;1;1700,0;1;1;1;111;Other
3527;235;1;11956,0;1;1;3;113;Other
3529;45;3;28697,0;4;4;4;444;Champions
3530;65;3;27049,0;3;4;4;344;Champions
3532;283;1;12587,0;1;1;3;113;Other
3533;84;1;4963,0;3;1;1;311;Other
3536;169;1;8924,0;2;1;2;212;Other
3540;348;1;12439,0;1;1;3;113;Other
3541;124;4;24947,0;3;4;4;344;Champions
3542;280;1;13514,0;1;1;3;113;Other
3544;63;1;12659,0;4;1;3;413;Other
3545;41;2;2427,0;4;3;1;431;Loyal
3546;6;3;30955,0;4;4;4;444;Champions
3548;167;1;1145,0;2;1;1;211;Other
3549;356;1;10468,0;1;1;2;112;Other
3550;100;1;8529,0;3;1;2;312;Other
3551;18;1;5036,0;4;1;1;411;Other
3553;14;4;25611,0;4;4;4;444;Champions
3554;363;1;9351,0;1;1;2;112;Other
3556;353;1;8421,0;1;1;2;112;Other
3558;124;1;2653,0;3;1;1;311;Other
3559;230;2;21429,0;2;3;4;234;Other
3561;301;2;13575,0;1;3;3;133;Other
3562;90;1;3621,0;3;1;1;311;Other
3563;123;1;567,0;3;1;1;311;Other
3564;32;3;32265,0;4;4;4;444;Champions
3565;97;5;21145,0;3;4;4;344;Champions
3566;52;2;16128,0;4;3;3;433;Other
3567;115;3;16173,0;3;4;3;343;Other
3568;235;1;10305,0;1;1;2;112;Other
3569;14;1;13123,0;4;1;3;413;Other
3570;91;1;5355,0;3;1;1;311;Other
3571;37;2;14346,0;4;3;3;433;Other
3573;227;1;12399,0;2;1;3;213;Other
3575;127;3;15342,0;3;4;3;343;Other
3576;148;2;10700,0;2;3;2;232;Other
3578;213;1;10955,0;2;1;2;212;Other
3579;224;1;4081,0;2;1;1;211;Other
3580;314;1;4903,0;1;1;1;111;Other
3581;9;2;4126,0;4;3;1;431;Loyal
3582;331;2;24196,0;1;3;4;134;Other
3584;232;1;10698,0;2;1;2;212;Other
3585;311;2;18661,0;1;3;4;134;Other
3587;45;1;4322,0;4;1;1;411;Other
3588;95;1;9864,0;3;1;2;312;Other
3589;92;1;5886,0;3;1;1;311;Other
3597;81;3;25735,0;3;4;4;344;Champions
3598;51;1;14030,0;4;1;3;413;Other
3600;134;1;13495,0;3;1;3;313;Other
3601;242;1;549,0;1;1;1;111;Other
3602;246;1;8463,0;1;1;2;112;Other
3603;74;1;2955,0;3;1;1;311;Other
3605;3;2;6449,0;4;3;2;432;Loyal
3607;51;2;26523,0;4;3;4;434;Champions
3608;130;2;16626,0;3;3;3;333;Other
3610;62;1;4040,0;4;1;1;411;Other
3611;96;1;1415,0;3;1;1;311;Other
3612;262;1;6037,0;1;1;1;111;Other
3614;310;1;624,0;1;1;1;111;Other
3615;72;2;21986,0;3;3;4;334;Other
3617;272;1;10805,0;1;1;2;112;Other
3618;164;1;4213,0;2;1;1;211;Other
3619;248;1;1191,0;1;1;1;111;Other
3620;298;2;16703,0;1;3;3;133;Other
3622;15;3;23212,0;4;4;4;444;Champions
3623;11;3;28227,0;4;4;4;444;Champions
3625;44;1;14025,0;4;1;3;413;Other
3626;275;1;14826,0;1;1;3;113;Other
3631;224;1;6367,0;2;1;1;211;Other
3632;31;3;15794,0;4;4;3;443;Champions
3633;20;2;8062,0;4;3;2;432;Loyal
3634;168;1;9721,0;2;1;2;212;Other
3635;78;1;5862,0;3;1;1;311;Other
3636;92;2;11940,0;3;3;3;333;Other
3637;28;3;17494,0;4;4;4;444;Champions
3638;310;1;13743,0;1;1;3;113;Other
3639;198;1;2044,0;2;1;1;211;Other
3640;215;1;14805,0;2;1;3;213;Other
3641;191;1;1322,0;2;1;1;211;Other
3642;128;2;15965,0;3;3;3;333;Other
3643;320;1;3019,0;1;1;1;111;Other
3646;116;2;14158,0;3;3;3;333;Other
3647;247;1;624,0;1;1;1;111;Other
3649;123;3;23524,0;3;4;4;344;Champions
3650;47;2;18715,0;4;3;4;434;Champions
3651;186;1;11254,0;2;1;2;212;Other
3652;119;1;12059,0;3;1;3;313;Other
3653;75;3;34702,0;3;4;4;344;Champions
3654;206;1;5783,0;2;1;1;211;Other
3655;159;2;23345,0;2;3;4;234;Other
3656;172;1;4746,0;2;1;1;211;Other
3657;61;2;18836,0;4;3;4;434;Champions
3658;47;4;44329,0;4;4;4;444;Champions
3661;9;3;15377,0;4;4;3;443;Champions
3662;39;1;9897,0;4;1;2;412;Other
3663;314;1;12439,0;1;1;3;113;Other
3664;32;1;14018,0;4;1;3;413;Other
3666;287;1;8552,0;1;1;2;112;Other
3667;290;1;10323,0;1;1;2;112;Other
3668;113;1;6217,0;3;1;1;311;Other
3669;317;1;2901,0;1;1;1;111;Other
3670;212;1;6062,0;2;1;1;211;Other
3671;235;4;39348,0;1;4;4;144;Other
3673;95;1;2724,0;3;1;1;311;Other
3675;255;1;13698,0;1;1;3;113;Other
3678;269;1;9683,0;1;1;2;112;Other
3679;27;2;14610,0;4;3;3;433;Other
3680;153;1;9274,0;2;1;2;212;Other
3681;274;1;6694,0;1;1;2;112;Other
3682;37;3;30943,0;4;4;4;444;Champions
3683;50;2;16846,0;4;3;3;433;Other
3684;24;1;1775,0;4;1;1;411;Other
3685;354;1;11142,0;1;1;2;112;Other
3686;144;3;27901,0;2;4;4;244;Other
3687;350;1;1706,0;1;1;1;111;Other
3688;218;1;6367,0;2;1;1;211;Other
3689;57;3;18870,0;4;4;4;444;Champions
3690;246;1;2767,0;1;1;1;111;Other
3691;83;2;22384,0;3;3;4;334;Other
3693;82;5;33681,0;3;4;4;344;Champions
3696;235;2;2204,0;1;3;1;131;Other
3698;64;2;17531,0;3;3;4;334;Other
3699;101;2;15858,0;3;3;3;333;Other
3701;98;1;9450,0;3;1;2;312;Other
3702;119;2;17672,0;3;3;4;334;Other
3703;267;1;5931,0;1;1;1;111;Other
3705;205;1;4912,0;2;1;1;211;Other
3706;53;1;4354,0;4;1;1;411;Other
3707;233;1;11964,0;2;1;3;213;Other
3712;310;1;7521,0;1;1;2;112;Other
3713;214;2;13663,0;2;3;3;233;Other
3715;37;1;1940,0;4;1;1;411;Other
3716;194;2;19346,0;2;3;4;234;Other
3718;143;2;17097,0;2;3;4;234;Other
3719;115;1;2641,0;3;1;1;311;Other
3722;145;2;11260,0;2;3;2;232;Other
3723;12;1;11021,0;4;1;2;412;Other
3724;301;1;6884,0;1;1;2;112;Other
3727;81;1;13151,0;3;1;3;313;Other
3729;97;2;16285,0;3;3;3;333;Other
3732;251;2;2882,0;1;3;1;131;Other
3733;332;1;6891,0;1;1;2;112;Other
3734;119;2;10066,0;3;3;2;332;Other
3735;303;1;10469,0;1;1;2;112;Other
3736;10;2;13920,0;4;3;3;433;Other
3737;2;2;14686,0;4;3;3;433;Other
3741;141;1;9944,0;2;1;2;212;Other
3742;155;2;8303,0;2;3;2;232;Other
3743;347;1;5717,0;1;1;1;111;Other
3744;100;3;17902,0;3;4;4;344;Champions
3745;64;2;22245,0;3;3;4;334;Other
3746;7;3;13675,0;4;4;3;443;Champions
3748;97;1;11304,0;3;1;2;312;Other
3749;86;3;10739,0;3;4;2;342;Other
3751;119;1;9521,0;3;1;2;312;Other
3753;70;2;14812,0;3;3;3;333;Other
3754;190;2;26977,0;2;3;4;234;Other
3756;110;2;22169,0;3;3;4;334;Other
3757;24;3;28553,0;4;4;4;444;Champions
3760;271;1;9523,0;1;1;2;112;Other
3761;181;2;16877,0;2;3;3;233;Other
3762;91;3;26856,0;3;4;4;344;Champions
3764;167;1;13022,0;2;1;3;213;Other
3765;4;3;27958,0;4;4;4;444;Champions
3766;201;1;8814,0;2;1;2;212;Other
3767;152;1;9838,0;2;1;2;212;Other
3768;5;1;6347,0;4;1;1;411;Other
3769;70;3;15464,0;3;4;3;343;Other
3771;93;1;9324,0;3;1;2;312;Other
3772;52;2;12654,0;4;3;3;433;Other
3774;35;1;1753,0;4;1;1;411;Other
3775;235;1;2276,0;1;1;1;111;Other
3776;153;1;2150,0;2;1;1;211;Other
3777;168;1;2696,0;2;1;1;211;Other
3781;261;1;1215,0;1;1;1;111;Other
3783;216;1;2450,0;2;1;1;211;Other
3784;95;1;1801,0;3;1;1;311;Other
3785;227;2;6816,0;2;3;2;232;Other
3786;125;3;35821,0;3;4;4;344;Champions
3787;186;1;13536,0;2;1;3;213;Other
3788;42;1;11822,0;4;1;3;413;Other
3789;211;1;8418,0;2;1;2;212;Other
3790;133;1;634,0;3;1;1;311;Other
3791;314;1;14544,0;1;1;3;113;Other
3792;200;1;3278,0;2;1;1;211;Other
3794;90;2;14824,0;3;3;3;333;Other
3796;198;1;14258,0;2;1;3;213;Other
3797;106;1;10410,0;3;1;2;312;Other
3798;11;1;6423,0;4;1;2;412;Other
3799;146;1;12246,0;2;1;3;213;Other
3802;37;2;21543,0;4;3;4;434;Champions
3803;329;1;13187,0;1;1;3;113;Other
3804;103;2;20591,0;3;3;4;334;Other
3805;265;1;6334,0;1;1;1;111;Other
3807;324;1;8519,0;1;1;2;112;Other
3808;145;1;11043,0;2;1;2;212;Other
3809;238;1;8697,0;1;1;2;112;Other
3810;142;1;4621,0;2;1;1;211;Other
3811;206;2;24420,0;2;3;4;234;Other
3813;251;1;6053,0;1;1;1;111;Other
3814;16;2;17321,0;4;3;4;434;Champions
3815;27;2;11826,0;4;3;3;433;Other
3818;270;1;6334,0;1;1;1;111;Other
3819;124;1;11167,0;3;1;2;312;Other
3822;67;3;24703,0;3;4;4;344;Champions
3823;192;2;2680,0;2;3;1;231;Other
3824;298;2;13754,0;1;3;3;133;Other
3825;27;2;14850,0;4;3;3;433;Other
3827;36;4;50730,0;4;4;4;444;Champions
3829;143;1;10488,0;2;1;2;212;Other
3831;21;1;1753,0;4;1;1;411;Other
3832;90;1;5224,0;3;1;1;311;Other
3833;151;1;6166,0;2;1;1;211;Other
3834;29;2;8838,0;4;3;2;432;Loyal
3835;58;3;26641,0;4;4;4;444;Champions
3836;275;1;6484,0;1;1;2;112;Other
3837;137;2;6878,0;3;3;2;332;Other
3838;70;1;14554,0;3;1;3;313;Other
3840;227;3;27213,0;2;4;4;244;Other
3841;294;2;25854,0;1;3;4;134;Other
3842;199;3;29441,0;2;4;4;244;Other
3843;117;3;28350,0;3;4;4;344;Champions
3844;198;1;7301,0;2;1;2;212;Other
3845;268;1;6716,0;1;1;2;112;Other
3846;251;1;3284,0;1;1;1;111;Other
3847;365;1;4473,0;1;1;1;111;Other
3848;104;1;7937,0;3;1;2;312;Other
3849;257;1;5144,0;1;1;1;111;Other
3851;202;1;9878,0;2;1;2;212;Other
3853;29;2;20315,0;4;3;4;434;Champions
3854;127;3;16153,0;3;4;3;343;Other
3855;222;1;12353,0;2;1;3;213;Other
3856;292;1;9010,0;1;1;2;112;Other
3857;28;2;14822,0;4;3;3;433;Other
3858;21;2;4261,0;4;3;1;431;Loyal
3859;247;1;4361,0;1;1;1;111;Other
3860;32;2;12949,0;4;3;3;433;Other
3862;267;2;12901,0;1;3;3;133;Other
3863;42;4;22771,0;4;4;4;444;Champions
3864;71;1;3706,0;3;1;1;311;Other
3865;92;3;28054,0;3;4;4;344;Champions
3866;232;2;18827,0;2;3;4;234;Other
3868;293;1;3982,0;1;1;1;111;Other
3869;234;1;5347,0;2;1;1;211;Other
3871;67;3;20370,0;3;4;4;344;Champions
3872;258;1;7305,0;1;1;2;112;Other
3874;219;1;8474,0;2;1;2;212;Other
3875;88;1;3085,0;3;1;1;311;Other
3876;43;3;20027,0;4;4;4;444;Champions
3877;56;3;27779,0;4;4;4;444;Champions
3878;206;1;14747,0;2;1;3;213;Other
3880;9;4;32929,0;4;4;4;444;Champions
3882;208;1;1592,0;2;1;1;211;Other
3884;47;1;7196,0;4;1;2;412;Other
3886;272;1;11252,0;1;1;2;112;Other
3888;350;1;11806,0;1;1;3;113;Other
3890;134;1;1468,0;3;1;1;311;Other
3891;237;1;3079,0;1;1;1;111;Other
3892;111;1;4429,0;3;1;1;311;Other
3896;257;1;12100,0;1;1;3;113;Other
3897;132;1;8116,0;3;1;2;312;Other
3899;181;2;18556,0;2;3;4;234;Other
3903;350;1;13581,0;1;1;3;113;Other
3906;183;2;13872,0;2;3;3;233;Other
3908;336;1;9369,0;1;1;2;112;Other
3909;240;2;4420,0;1;3;1;131;Other
3910;161;3;20684,0;2;4;4;244;Other
3911;204;1;6280,0;2;1;1;211;Other
3912;54;2;5685,0;4;3;1;431;Loyal
3914;40;2;13002,0;4;3;3;433;Other
3915;301;1;14091,0;1;1;3;113;Other
3916;272;1;14862,0;1;1;3;113;Other
3917;282;1;13285,0;1;1;3;113;Other
3919;117;1;8453,0;3;1;2;312;Other
3921;207;1;5401,0;2;1;1;211;Other
3922;4;1;7663,0;4;1;2;412;Other
3924;13;1;4578,0;4;1;1;411;Other
3925;295;1;5717,0;1;1;1;111;Other
3926;309;2;3953,0;1;3;1;131;Other
3928;23;3;20659,0;4;4;4;444;Champions
3929;30;1;7302,0;4;1;2;412;Other
3930;255;1;4175,0;1;1;1;111;Other
3931;30;1;5515,0;4;1;1;411;Other
3933;229;2;19283,0;2;3;4;234;Other
3934;54;1;3747,0;4;1;1;411;Other
3935;361;1;6930,0;1;1;2;112;Other
3936;3;2;26762,0;4;3;4;434;Champions
3939;331;1;7318,0;1;1;2;112;Other
3941;115;2;14206,0;3;3;3;333;Other
3942;40;1;2501,0;4;1;1;411;Other
3944;32;2;11282,0;4;3;2;432;Loyal
3945;123;1;1104,0;3;1;1;311;Other
3947;269;1;14620,0;1;1;3;113;Other
3948;6;2;6294,0;4;3;1;431;Loyal
3950;257;1;911,0;1;1;1;111;Other
3951;130;2;16042,0;3;3;3;333;Other
3953;136;2;22214,0;3;3;4;334;Other
3954;270;2;18380,0;1;3;4;134;Other
3956;358;1;6278,0;1;1;1;111;Other
3957;117;1;4569,0;3;1;1;311;Other
3958;116;3;14128,0;3;4;3;343;Other
3959;160;1;10748,0;2;1;2;212;Other
3960;337;1;1345,0;1;1;1;111;Other
3963;303;1;14156,0;1;1;3;113;Other
3964;283;1;8804,0;1;1;2;112;Other
3965;121;1;13663,0;3;1;3;313;Other
3966;209;1;7562,0;2;1;2;212;Other
3967;126;2;14389,0;3;3;3;333;Other
3968;73;3;28681,0;3;4;4;344;Champions
3969;71;2;21180,0;3;3;4;334;Other
3970;326;1;3374,0;1;1;1;111;Other
3971;127;1;5717,0;3;1;1;311;Other
3973;44;3;13829,0;4;4;3;443;Champions
3974;49;1;11582,0;4;1;3;413;Other
3976;202;2;11859,0;2;3;3;233;Other
3981;203;1;3811,0;2;1;1;211;Other
3983;287;1;3041,0;1;1;1;111;Other
3984;198;3;21724,0;2;4;4;244;Other
3989;194;1;5027,0;2;1;1;211;Other
3990;113;1;14285,0;3;1;3;313;Other
3992;145;2;18410,0;2;3;4;234;Other
3993;308;1;12224,0;1;1;3;113;Other
3994;173;3;25277,0;2;4;4;244;Other
3995;314;1;9971,0;1;1;2;112;Other
3996;137;2;19523,0;3;3;4;334;Other
3997;28;1;5098,0;4;1;1;411;Other
3998;2;2;16882,0;4;3;3;433;Other
3999;328;1;14642,0;1;1;3;113;Other
4000;282;1;1571,0;1;1;1;111;Other
4002;257;1;790,0;1;1;1;111;Other
4003;124;1;8094,0;3;1;2;312;Other
4005;176;1;9862,0;2;1;2;212;Other
4008;276;1;8043,0;1;1;2;112;Other
4009;309;1;10707,0;1;1;2;112;Other
4012;147;1;5726,0;2;1;1;211;Other
4013;18;1;8974,0;4;1;2;412;Other
4016;171;1;13212,0;2;1;3;213;Other
4017;85;2;17899,0;3;3;4;334;Other
4021;43;1;10774,0;4;1;2;412;Other
4022;341;1;13086,0;1;1;3;113;Other
4023;113;1;5862,0;3;1;1;311;Other
4024;152;1;4413,0;2;1;1;211;Other
4026;102;1;11142,0;3;1;2;312;Other
4027;305;1;1645,0;1;1;1;111;Other
4028;10;2;17680,0;4;3;4;434;Champions
4029;8;3;26326,0;4;4;4;444;Champions
4031;116;2;11373,0;3;3;2;332;Other
4033;70;2;21201,0;3;3;4;334;Other
4034;21;1;2246,0;4;1;1;411;Other
4035;102;2;29421,0;3;3;4;334;Other
4037;173;1;10725,0;2;1;2;212;Other
4038;59;2;11578,0;4;3;3;433;Other
4039;28;4;37686,0;4;4;4;444;Champions
4040;291;1;6619,0;1;1;2;112;Other
4041;316;3;9633,0;1;4;2;142;Other
4042;156;1;10350,0;2;1;2;212;Other
4043;68;1;1510,0;3;1;1;311;Other
4045;153;1;2492,0;2;1;1;211;Other
4046;83;2;4097,0;3;3;1;331;Other
4047;259;3;26617,0;1;4;4;144;Other
4048;93;1;5523,0;3;1;1;311;Other
4049;187;2;4122,0;2;3;1;231;Other
4050;152;1;13395,0;2;1;3;213;Other
4051;172;1;3043,0;2;1;1;211;Other
4052;74;2;8915,0;3;3;2;332;Other
4053;227;2;24717,0;2;3;4;234;Other
4055;78;2;8924,0;3;3;2;332;Other
4056;209;1;3709,0;2;1;1;211;Other
4057;351;1;6507,0;1;1;2;112;Other
4058;352;1;5728,0;1;1;1;111;Other
4061;212;1;14431,0;2;1;3;213;Other
4063;70;2;10584,0;3;3;2;332;Other
4064;266;2;11384,0;1;3;2;132;Other
4066;26;1;4228,0;4;1;1;411;Other
4067;274;1;9821,0;1;1;2;112;Other
4068;162;2;9094,0;2;3;2;232;Other
4070;271;1;8119,0;1;1;2;112;Other
4071;179;2;12198,0;2;3;3;233;Other
4073;86;1;8290,0;3;1;2;312;Other
4074;237;1;1626,0;1;1;1;111;Other
4075;163;2;15479,0;2;3;3;233;Other
4076;29;3;7104,0;4;4;2;442;Loyal
4077;91;1;2228,0;3;1;1;311;Other
4078;280;1;4136,0;1;1;1;111;Other
4079;35;1;11324,0;4;1;2;412;Other
4080;125;1;1866,0;3;1;1;311;Other
4082;210;1;11833,0;2;1;3;213;Other
4083;229;1;3023,0;2;1;1;211;Other
4085;302;1;12011,0;1;1;3;113;Other
4087;67;2;8349,0;3;3;2;332;Other
4089;358;1;8686,0;1;1;2;112;Other
4091;205;2;21753,0;2;3;4;234;Other
4093;40;2;13633,0;4;3;3;433;Other
4094;9;1;4446,0;4;1;1;411;Other
4096;290;1;10963,0;1;1;2;112;Other
4097;93;2;16965,0;3;3;3;333;Other
4098;150;2;10473,0;2;3;2;232;Other
4100;265;1;14388,0;1;1;3;113;Other
4101;163;2;28184,0;2;3;4;234;Other
4102;267;1;8676,0;1;1;2;112;Other
4104;9;3;19831,0;4;4;4;444;Champions
4105;110;3;30303,0;3;4;4;344;Champions
4107;360;1;10416,0;1;1;2;112;Other
4108;36;2;11023,0;4;3;2;432;Loyal
4110;43;1;12390,0;4;1;3;413;Other
4112;59;2;11773,0;4;3;3;433;Other
4113;23;3;18387,0;4;4;4;444;Champions
4114;219;1;2068,0;2;1;1;211;Other
4115;331;1;1571,0;1;1;1;111;Other
4116;330;1;9229,0;1;1;2;112;Other
4118;203;1;12016,0;2;1;3;213;Other
4119;93;1;6748,0;3;1;2;312;Other
4120;29;1;8126,0;4;1;2;412;Other
4121;295;1;6407,0;1;1;1;111;Other
4122;104;2;13037,0;3;3;3;333;Other
4123;225;1;8997,0;2;1;2;212;Other
4124;75;3;19026,0;3;4;4;344;Champions
4125;1;2;13750,0;4;3;3;433;Other
4126;306;1;5239,0;1;1;1;111;Other
4127;336;1;13055,0;1;1;3;113;Other
4128;232;1;7161,0;2;1;2;212;Other
4130;136;2;24130,0;3;3;4;334;Other
4131;96;3;35723,0;3;4;4;344;Champions
4132;20;3;21457,0;4;4;4;444;Champions
4133;11;3;25626,0;4;4;4;444;Champions
4134;202;3;12013,0;2;4;3;243;Other
4135;189;1;12627,0;2;1;3;213;Other
4136;307;1;6100,0;1;1;1;111;Other
4137;43;2;10980,0;4;3;2;432;Loyal
4138;281;1;14173,0;1;1;3;113;Other
4139;187;1;13218,0;2;1;3;213;Other
4140;104;3;29392,0;3;4;4;344;Champions
4141;301;1;14461,0;1;1;3;113;Other
4143;156;1;14360,0;2;1;3;213;Other
4144;200;2;13170,0;2;3;3;233;Other
4145;10;4;38569,0;4;4;4;444;Champions
4147;259;1;8619,0;1;1;2;112;Other
4148;210;2;16254,0;2;3;3;233;Other
4149;349;1;1870,0;1;1;1;111;Other
4150;77;2;13385,0;3;3;3;333;Other
4151;318;1;10220,0;1;1;2;112;Other
4152;355;1;3405,0;1;1;1;111;Other
4154;26;1;11263,0;4;1;2;412;Other
4155;319;1;14497,0;1;1;3;113;Other
4157;176;2;14480,0;2;3;3;233;Other
4158;279;1;839,0;1;1;1;111;Other
4159;215;1;4120,0;2;1;1;211;Other
4160;47;1;3394,0;4;1;1;411;Other
4162;276;1;9057,0;1;1;2;112;Other
4163;364;1;2223,0;1;1;1;111;Other
4166;4;1;5175,0;4;1;1;411;Other
4168;102;1;14881,0;3;1;3;313;Other
4169;162;1;3941,0;2;1;1;211;Other
4171;311;1;9230,0;1;1;2;112;Other
4172;365;1;12011,0;1;1;3;113;Other
4173;154;2;21287,0;2;3;4;234;Other
4175;59;3;25272,0;4;4;4;444;Champions
4176;279;1;3985,0;1;1;1;111;Other
4177;161;1;10368,0;2;1;2;212;Other
4178;65;1;13873,0;3;1;3;313;Other
4180;76;3;25973,0;3;4;4;344;Champions
4187;165;1;13094,0;2;1;3;213;Other
4188;45;4;28862,0;4;4;4;444;Champions
4189;191;1;7157,0;2;1;2;212;Other
4190;216;1;6716,0;2;1;2;212;Other
4192;47;2;6254,0;4;3;1;431;Loyal
4193;107;2;16309,0;3;3;3;333;Other
4194;123;2;3865,0;3;3;1;331;Other
4195;229;2;7754,0;2;3;2;232;Other
4196;141;1;8328,0;2;1;2;212;Other
4198;281;1;575,0;1;1;1;111;Other
4199;103;2;2586,0;3;3;1;331;Other
4200;320;2;11557,0;1;3;3;133;Other
4201;180;3;19837,0;2;4;4;244;Other
4202;275;1;12914,0;1;1;3;113;Other
4205;237;1;2526,0;1;1;1;111;Other
4206;304;1;12834,0;1;1;3;113;Other
4207;275;1;10839,0;1;1;2;112;Other
4208;113;1;13759,0;3;1;3;313;Other
4210;20;2;21839,0;4;3;4;434;Champions
4211;22;2;14493,0;4;3;3;433;Other
4213;73;3;18966,0;3;4;4;344;Champions
4215;187;2;13155,0;2;3;3;233;Other
4218;86;2;24272,0;3;3;4;334;Other
4219;39;3;6636,0;4;4;2;442;Loyal
4220;114;1;13095,0;3;1;3;313;Other
4222;75;1;1276,0;3;1;1;311;Other
4223;179;1;11694,0;2;1;3;213;Other
4225;37;1;12414,0;4;1;3;413;Other
4226;135;2;16197,0;3;3;3;333;Other
4227;104;3;22745,0;3;4;4;344;Champions
4231;68;2;10943,0;3;3;2;332;Other
4232;139;1;3266,0;3;1;1;311;Other
4234;61;1;12437,0;4;1;3;413;Other
4235;141;3;25111,0;2;4;4;244;Other
4236;345;1;9774,0;1;1;2;112;Other
4238;234;1;11093,0;2;1;2;212;Other
4239;140;1;3032,0;2;1;1;211;Other
4240;62;4;31719,0;4;4;4;444;Champions
4241;153;3;18688,0;2;4;4;244;Other
4242;254;1;13503,0;1;1;3;113;Other
4243;156;1;11436,0;2;1;2;212;Other
4245;63;2;11059,0;4;3;2;432;Loyal
4247;304;2;11819,0;1;3;3;133;Other
4248;239;1;10147,0;1;1;2;112;Other
4251;189;1;2846,0;2;1;1;211;Other
4252;133;2;20132,0;3;3;4;334;Other
4253;298;1;10112,0;1;1;2;112;Other
4254;225;2;14821,0;2;3;3;233;Other
4255;100;1;6204,0;3;1;1;311;Other
4256;16;3;27829,0;4;4;4;444;Champions
4257;257;1;1491,0;1;1;1;111;Other
4258;42;1;14138,0;4;1;3;413;Other
4259;84;2;9135,0;3;3;2;332;Other
4260;274;1;7034,0;1;1;2;112;Other
4261;16;2;28171,0;4;3;4;434;Champions
4262;124;1;9708,0;3;1;2;312;Other
4264;356;1;667,0;1;1;1;111;Other
4266;111;2;21480,0;3;3;4;334;Other
4268;333;1;1736,0;1;1;1;111;Other
4269;50;1;5646,0;4;1;1;411;Other
4270;182;2;17337,0;2;3;4;234;Other
4271;269;1;2695,0;1;1;1;111;Other
4272;16;1;8204,0;4;1;2;412;Other
4273;101;3;24346,0;3;4;4;344;Champions
4274;16;3;13216,0;4;4;3;443;Champions
4276;337;1;11821,0;1;1;3;113;Other
4277;301;1;1801,0;1;1;1;111;Other
4279;159;1;10478,0;2;1;2;212;Other
4280;224;1;5297,0;2;1;1;211;Other
4282;98;2;22986,0;3;3;4;334;Other
4283;322;1;1868,0;1;1;1;111;Other
4284;17;1;2093,0;4;1;1;411;Other
4285;291;2;8510,0;1;3;2;132;Other
4286;18;3;21534,0;4;4;4;444;Champions
4287;273;1;6300,0;1;1;1;111;Other
4289;264;1;10489,0;1;1;2;112;Other
4290;327;1;13442,0;1;1;3;113;Other
4292;190;2;16874,0;2;3;3;233;Other
4293;243;1;10963,0;1;1;2;112;Other
4296;250;2;19808,0;1;3;4;134;Other
4297;79;2;10905,0;3;3;2;332;Other
4298;26;3;3596,0;4;4;1;441;Loyal
4300;238;2;18909,0;1;3;4;134;Other
4303;23;2;9604,0;4;3;2;432;Loyal
4304;336;1;14862,0;1;1;3;113;Other
4305;321;1;12678,0;1;1;3;113;Other
4306;172;1;13404,0;2;1;3;213;Other
4307;76;3;21439,0;3;4;4;344;Champions
4308;74;1;13435,0;3;1;3;313;Other
4309;43;2;10645,0;4;3;2;432;Loyal
4312;206;1;7911,0;2;1;2;212;Other
4313;17;1;2308,0;4;1;1;411;Other
4316;83;1;10762,0;3;1;2;312;Other
4318;92;1;7586,0;3;1;2;312;Other
4321;340;1;1084,0;1;1;1;111;Other
4322;262;1;737,0;1;1;1;111;Other
4323;360;1;1300,0;1;1;1;111;Other
4326;199;1;8149,0;2;1;2;212;Other
4327;12;2;19193,0;4;3;4;434;Champions
4328;140;3;20961,0;2;4;4;244;Other
4330;238;1;9403,0;1;1;2;112;Other
4331;279;1;13996,0;1;1;3;113;Other
4332;139;2;20289,0;3;3;4;334;Other
4333;284;1;3561,0;1;1;1;111;Other
4336;174;1;11200,0;2;1;2;212;Other
4341;6;5;47331,0;4;4;4;444;Champions
4343;352;1;10689,0;1;1;2;112;Other
4344;169;2;9055,0;2;3;2;232;Other
4345;44;2;14725,0;4;3;3;433;Other
4346;130;3;18746,0;3;4;4;344;Champions
4348;345;1;13714,0;1;1;3;113;Other
4349;126;1;5705,0;3;1;1;311;Other
4350;343;1;4367,0;1;1;1;111;Other
4353;31;3;20028,0;4;4;4;444;Champions
4354;164;1;14436,0;2;1;3;213;Other
4355;118;1;8588,0;3;1;2;312;Other
4356;166;2;10792,0;2;3;2;232;Other
4358;126;2;12488,0;3;3;3;333;Other
4359;23;1;2990,0;4;1;1;411;Other
4360;104;3;22354,0;3;4;4;344;Champions
4361;10;2;12179,0;4;3;3;433;Other
4364;14;1;14839,0;4;1;3;413;Other
4365;86;1;11024,0;3;1;2;312;Other
4366;56;1;12990,0;4;1;3;413;Other
4367;2;1;4746,0;4;1;1;411;Other
4370;195;2;9064,0;2;3;2;232;Other
4373;130;3;35633,0;3;4;4;344;Champions
4374;105;2;9734,0;3;3;2;332;Other
4375;34;3;27645,0;4;4;4;444;Champions
4379;29;2;21915,0;4;3;4;434;Champions
4380;92;2;4283,0;3;3;1;331;Other
4383;285;1;4048,0;1;1;1;111;Other
4384;327;1;10093,0;1;1;2;112;Other
4386;269;2;13543,0;1;3;3;133;Other
4387;67;4;12016,0;3;4;3;343;Other
