article_id;sku;product_type_name;colour_group_name;size;price;cost;margin;warehouse;sold_count;current_stock;stock_value
3134;PKQ73870;Blouse;Green;40;9230,0;3974,0;5256,0;СПб (Северо-Запад);4;27;107298,0
3135;JDK95060;Sweater;White;48;9242,0;4339,0;4903,0;СПб (Северо-Запад);4;14;60746,0
3136;SSR01749;Jacket;White;44;777,0;375,0;402,0;СПб (Северо-Запад);0;10;3750,0
3137;WIV66490;Coat;Black;52;2651,0;1555,0;1096,0;СПб (Северо-Запад);2;28;43540,0
3138;BBW53338;Skirt;Blue;40;12593,0;5797,0;6796,0;СПб (Северо-Запад);2;31;179707,0
3139;FPC47322;Dress;Brown;42;7792,0;4469,0;3323,0;СПб (Северо-Запад);1;12;53628,0
3140;HDE62088;Trousers;Purple;42;12958,0;6493,0;6465,0;СПб (Северо-Запад);5;1;6493,0
3141;ESU42309;Sweater;Yellow;46;7895,0;4556,0;3339,0;СПб (Северо-Запад);2;25;113900,0
3142;RTK38432;Blouse;Red;50;14298,0;7727,0;6571,0;СПб (Северо-Запад);2;37;285899,0
3143;ZXB60332;Jeans;Pink;40;3071,0;1663,0;1408,0;СПб (Северо-Запад);6;2;3326,0
3144;YKI83997;Dress;Red;46;14483,0;7296,0;7187,0;СПб (Северо-Запад);3;16;116736,0
3145;JED53880;Coat;Grey;56;2103,0;1195,0;908,0;СПб (Северо-Запад);3;27;32265,0
3146;PHX70199;Coat;Blue;46;5733,0;2585,0;3148,0;СПб (Северо-Запад);3;32;82720,0
3147;IUV91471;Skirt;Red;50;11411,0;6635,0;4776,0;СПб (Северо-Запад);4;20;132700,0
3148;NYC25908;Dress;Black;40;8590,0;4530,0;4060,0;СПб (Северо-Запад);8;3;13590,0
3149;TTZ90232;Sweater;Pink;42;14028,0;6842,0;7186,0;СПб (Северо-Запад);4;12;82104,0
3150;SZE91634;Jacket;Yellow;40;6780,0;4044,0;2736,0;СПб (Северо-Запад);5;1;4044,0
3151;VZW87103;Blouse;Blue;46;7271,0;4162,0;3109,0;СПб (Северо-Запад);4;11;45782,0
3152;MFC07023;Trousers;Black;42;6669,0;3697,0;2972,0;СПб (Северо-Запад);5;1;3697,0
3153;QJW93003;Skirt;Green;48;10485,0;4768,0;5717,0;СПб (Северо-Запад);4;22;104896,0
3154;ALC78684;Shirt;White;48;9173,0;5456,0;3717,0;СПб (Северо-Запад);6;1;5456,0
3155;PHT34847;Skirt;Grey;42;9695,0;5319,0;4376,0;СПб (Северо-Запад);4;20;106380,0
3156;HZH77151;Blouse;Navy Blue;42;4404,0;2295,0;2109,0;СПб (Северо-Запад);4;34;78030,0
3157;YWP30306;Jeans;Blue;48;6607,0;3861,0;2746,0;СПб (Северо-Запад);1;24;92664,0
3158;TCK16366;Jacket;Beige;40;7586,0;3280,0;4306,0;СПб (Северо-Запад);5;1;3280,0
3159;CBT87516;Shirt;Brown;50;4806,0;2056,0;2750,0;СПб (Северо-Запад);4;8;16448,0
3160;DTK18910;Sweater;Black;48;12430,0;6373,0;6057,0;СПб (Северо-Запад);3;32;203936,0
3161;VJQ17853;Sweater;Beige;44;10405,0;4280,0;6125,0;СПб (Северо-Запад);3;28;119840,0
3162;DNQ47770;Jacket;Green;40;4364,0;2325,0;2039,0;СПб (Северо-Запад);2;25;58125,0
3163;ODU69647;Shirt;Grey;40;10574,0;4739,0;5835,0;СПб (Северо-Запад);5;1;4739,0
3164;OLS10969;Shirt;Green;46;10421,0;4416,0;6005,0;СПб (Северо-Запад);6;1;4416,0
3165;GIM18591;Shirt;White;40;12218,0;5888,0;6330,0;СПб (Северо-Запад);5;1;5888,0
3166;JHE70659;Dress;White;46;7863,0;3878,0;3985,0;СПб (Северо-Запад);1;8;31024,0
3167;QSD65032;Skirt;Purple;44;11894,0;5163,0;6731,0;СПб (Северо-Запад);3;17;87771,0
3168;AUV24334;Jacket;Red;50;3747,0;1530,0;2217,0;СПб (Северо-Запад);5;1;1530,0
3169;LUS63708;Sweater;Grey;44;12559,0;6064,0;6495,0;СПб (Северо-Запад);4;16;97024,0
3170;QZP33620;Trousers;Grey;40;3027,0;1671,0;1356,0;СПб (Северо-Запад);2;38;63498,0
3171;KQJ82559;Jacket;Blue;46;6746,0;3878,0;2868,0;СПб (Северо-Запад);2;24;93072,0
3172;LWJ69680;Trousers;Black;52;8634,0;3622,0;5012,0;СПб (Северо-Запад);6;1;3622,0
3173;KYK19800;Jeans;Yellow;52;6191,0;3126,0;3065,0;СПб (Северо-Запад);3;38;118788,0
3174;CSF39456;Dress;Grey;50;10408,0;4711,0;5697,0;СПб (Северо-Запад);7;1;4711,0
3175;LWT62037;Shirt;Beige;46;3624,0;1721,0;1903,0;СПб (Северо-Запад);3;24;41304,0
3176;SWN77759;Shirt;Black;46;6404,0;3757,0;2647,0;СПб (Северо-Запад);1;25;93925,0
3177;OIP72879;Skirt;Black;46;8839,0;4158,0;4681,0;СПб (Северо-Запад);3;37;153846,0
3178;GLO58942;Jacket;Blue;42;8863,0;4193,0;4670,0;СПб (Северо-Запад);3;19;79667,0
3179;BOS17482;Shirt;Blue;42;4120,0;1821,0;2299,0;СПб (Северо-Запад);5;1;1821,0
3180;NNV57836;Jacket;Beige;48;10497,0;6214,0;4283,0;СПб (Северо-Запад);11;4;24856,0
3181;DXJ66681;Jeans;Red;42;8432,0;4143,0;4289,0;СПб (Северо-Запад);2;22;91146,0
3182;XSX71222;Skirt;Black;44;14990,0;7706,0;7284,0;СПб (Северо-Запад);7;1;7706,0
3183;LNI52949;Shirt;Blue;50;10305,0;5056,0;5249,0;СПб (Северо-Запад);4;38;192128,0
3184;QNP33542;Skirt;Pink;42;12688,0;5717,0;6971,0;СПб (Северо-Запад);3;13;74321,0
3185;HIO30329;Jeans;Grey;52;7790,0;4379,0;3411,0;СПб (Северо-Запад);3;22;96338,0
3186;IIU36974;Trousers;Grey;48;14001,0;5680,0;8321,0;СПб (Северо-Запад);4;13;73840,0
3187;NLH90693;Shirt;Red;52;3025,0;1628,0;1397,0;СПб (Северо-Запад);4;7;11396,0
3188;XYL31716;Shirt;Green;42;12100,0;6278,0;5822,0;СПб (Северо-Запад);5;0;0,0
3189;MGF63377;Shirt;White;40;10776,0;4621,0;6155,0;СПб (Северо-Запад);9;0;0,0
3190;LXP45279;Trousers;Navy Blue;54;11469,0;4968,0;6501,0;СПб (Северо-Запад);4;16;79488,0
3191;BYJ51831;Sweater;Black;46;8555,0;4550,0;4005,0;СПб (Северо-Запад);4;5;22750,0
3192;ATI46121;Shirt;White;44;2231,0;1032,0;1199,0;СПб (Северо-Запад);4;18;18576,0
3193;HOT36135;Skirt;Yellow;46;5616,0;2545,0;3071,0;СПб (Северо-Запад);5;1;2545,0
3194;ONG60065;Sweater;Brown;46;10768,0;4435,0;6333,0;СПб (Северо-Запад);0;16;70960,0
3195;AAF95088;Coat;Yellow;48;12246,0;6776,0;5470,0;СПб (Северо-Запад);7;1;6776,0
3196;LGU54713;Trousers;Green;46;9386,0;5411,0;3975,0;СПб (Северо-Запад);1;18;97398,0
3197;GKA21364;Skirt;Grey;40;13045,0;7357,0;5688,0;СПб (Северо-Запад);3;13;95641,0
3198;WYV47403;Shirt;Grey;52;10347,0;5103,0;5244,0;СПб (Северо-Запад);3;33;168399,0
3199;FYW25167;Jacket;Green;54;12983,0;6580,0;6403,0;СПб (Северо-Запад);1;29;190820,0
3200;VJL66830;Jacket;Red;42;6504,0;2917,0;3587,0;СПб (Северо-Запад);4;21;61257,0
3201;ZWY97866;Skirt;Purple;42;1174,0;510,0;664,0;СПб (Северо-Запад);6;1;510,0
3202;OWR48501;Blouse;Grey;48;9111,0;5144,0;3967,0;СПб (Северо-Запад);7;2;10288,0
3203;EGY34523;Coat;Red;48;11001,0;6157,0;4844,0;СПб (Северо-Запад);4;15;92355,0
3204;LPV88075;Blouse;Brown;48;13613,0;7562,0;6051,0;СПб (Северо-Запад);4;7;52934,0
3205;OCN43056;Trousers;Pink;44;8792,0;4332,0;4460,0;СПб (Северо-Запад);4;29;125628,0
3206;HUP12196;Coat;Green;44;5654,0;3239,0;2415,0;СПб (Северо-Запад);4;29;93931,0
3207;ETT56644;Shirt;Blue;48;5359,0;3136,0;2223,0;СПб (Северо-Запад);3;37;116032,0
3208;LJI84336;Jacket;Navy Blue;40;13547,0;6308,0;7239,0;СПб (Северо-Запад);6;2;12616,0
3209;QSQ39444;Jacket;Blue;42;13156,0;5854,0;7302,0;СПб (Северо-Запад);6;0;0,0
3210;IKO97826;Dress;Pink;48;10660,0;5254,0;5406,0;СПб (Северо-Запад);3;31;162874,0
3211;XMY62125;Sweater;Purple;44;5116,0;2230,0;2886,0;СПб (Северо-Запад);1;11;24530,0
3212;MZR19648;Shirt;Green;50;11936,0;6885,0;5051,0;СПб (Северо-Запад);9;1;6885,0
3213;TPG68664;Blouse;Red;46;1772,0;829,0;943,0;СПб (Северо-Запад);1;10;8290,0
3214;EYM54136;Jacket;Red;54;12085,0;6227,0;5858,0;СПб (Северо-Запад);7;1;6227,0
3215;TMC58326;Coat;White;54;5160,0;2678,0;2482,0;СПб (Северо-Запад);3;22;58916,0
3216;DWN93077;Coat;Beige;56;8501,0;4276,0;4225,0;СПб (Северо-Запад);6;1;4276,0
3217;UVM58356;Coat;Brown;44;8808,0;3799,0;5009,0;СПб (Северо-Запад);3;32;121568,0
3218;KEX59611;Dress;White;42;5472,0;3273,0;2199,0;СПб (Северо-Запад);11;1;3273,0
3219;EFT76434;Coat;Pink;52;2604,0;1131,0;1473,0;СПб (Северо-Запад);7;2;2262,0
3220;GUZ47296;Jeans;Brown;40;9543,0;5252,0;4291,0;СПб (Северо-Запад);0;60;315120,0
3221;MVV22575;Sweater;Navy Blue;44;12406,0;6926,0;5480,0;СПб (Северо-Запад);3;30;207780,0
3222;ZNF93704;Sweater;Grey;42;851,0;365,0;486,0;СПб (Северо-Запад);6;1;365,0
3223;EVC03660;Shirt;White;40;10336,0;6063,0;4273,0;СПб (Северо-Запад);6;1;6063,0
3224;CTY47205;Blouse;White;46;8916,0;4436,0;4480,0;СПб (Северо-Запад);4;10;44360,0
3225;SEN30917;Jacket;Black;44;9326,0;4903,0;4423,0;СПб (Северо-Запад);6;0;0,0
3226;JVG57546;Jacket;Yellow;52;12300,0;6500,0;5800,0;СПб (Северо-Запад);3;5;32500,0
3227;JFL93635;Jacket;Brown;50;13431,0;6729,0;6702,0;СПб (Северо-Запад);1;19;127851,0
3228;KML15202;Skirt;Blue;44;8827,0;3782,0;5045,0;СПб (Северо-Запад);2;14;52948,0
3229;UVT60169;Blouse;Black;40;807,0;444,0;363,0;СПб (Северо-Запад);1;16;7104,0
3230;IMI64893;Dress;White;50;14888,0;7688,0;7200,0;СПб (Северо-Запад);4;33;253704,0
3231;SSK78929;Skirt;Black;42;4989,0;2114,0;2875,0;СПб (Северо-Запад);2;25;52850,0
3232;FTZ66962;Sweater;White;42;3665,0;1979,0;1686,0;СПб (Северо-Запад);5;0;0,0
3233;JQV51859;Jeans;Green;44;11354,0;6137,0;5217,0;СПб (Северо-Запад);8;2;12274,0
3234;IYR27897;Jeans;Yellow;40;2217,0;1130,0;1087,0;СПб (Северо-Запад);6;1;1130,0
3235;UDN73918;Coat;Brown;50;6980,0;2918,0;4062,0;СПб (Северо-Запад);4;37;107966,0
3236;RYU12631;Jacket;Brown;40;11696,0;5503,0;6193,0;СПб (Северо-Запад);4;14;77042,0
3237;JYP75813;Coat;Red;54;5355,0;2197,0;3158,0;СПб (Северо-Запад);4;24;52728,0
3238;QHZ74263;Jacket;Black;50;2413,0;1196,0;1217,0;СПб (Северо-Запад);2;38;45448,0
3239;JFJ82910;Coat;White;48;2652,0;1542,0;1110,0;СПб (Северо-Запад);5;1;1542,0
3240;UNW93291;Shirt;Grey;42;14953,0;5988,0;8965,0;СПб (Северо-Запад);1;27;161676,0
3241;ZRD28615;Trousers;Black;50;12916,0;5855,0;7061,0;СПб (Северо-Запад);4;29;169795,0
3242;LYL30724;Trousers;Beige;40;6428,0;3599,0;2829,0;СПб (Северо-Запад);5;1;3599,0
3243;CJD00622;Jeans;White;48;1601,0;644,0;957,0;СПб (Северо-Запад);3;12;7728,0
3244;GBC11231;Jacket;Brown;48;5015,0;2016,0;2999,0;СПб (Северо-Запад);2;35;70560,0
3245;NWK29059;Blouse;Blue;48;1369,0;715,0;654,0;СПб (Северо-Запад);7;0;0,0
3246;RMC57373;Jacket;Purple;40;3292,0;1836,0;1456,0;СПб (Северо-Запад);3;13;23868,0
3247;MRR04940;Skirt;Grey;48;2385,0;1324,0;1061,0;СПб (Северо-Запад);2;13;17212,0
3248;OVK02582;Jacket;Green;46;7391,0;4109,0;3282,0;СПб (Северо-Запад);4;39;160251,0
3249;FVE86724;Trousers;Beige;48;13245,0;6254,0;6991,0;СПб (Северо-Запад);3;10;62540,0
3250;HPC07626;Blouse;Pink;46;9079,0;5234,0;3845,0;СПб (Северо-Запад);5;0;0,0
3251;KXU59776;Dress;Green;42;1055,0;425,0;630,0;СПб (Северо-Запад);2;31;13175,0
3252;FDV97561;Coat;Black;48;4039,0;1868,0;2171,0;СПб (Северо-Запад);7;1;1868,0
3253;BWO03554;Shirt;Black;40;11440,0;5347,0;6093,0;СПб (Северо-Запад);5;0;0,0
3254;AHD32563;Dress;Pink;50;13081,0;5666,0;7415,0;СПб (Северо-Запад);6;0;0,0
3255;DWY40147;Trousers;Grey;44;7884,0;3684,0;4200,0;СПб (Северо-Запад);2;18;66312,0
3256;TON32089;Blouse;Beige;44;9772,0;5054,0;4718,0;СПб (Северо-Запад);3;12;60648,0
3257;GUJ25266;Dress;Purple;46;10747,0;5417,0;5330,0;СПб (Северо-Запад);2;19;102923,0
3258;CKL83039;Dress;Brown;42;7958,0;3692,0;4266,0;СПб (Северо-Запад);7;2;7384,0
3259;JFR30100;Blouse;Brown;48;14809,0;8143,0;6666,0;СПб (Северо-Запад);4;36;293148,0
3260;VCX20356;Shirt;Brown;46;8411,0;4567,0;3844,0;СПб (Северо-Запад);3;5;22835,0
3261;SOA28844;Coat;Beige;48;4793,0;2186,0;2607,0;СПб (Северо-Запад);6;1;2186,0
3262;MWS13598;Jeans;Yellow;46;1873,0;870,0;1003,0;СПб (Северо-Запад);5;1;870,0
3263;HDX60035;Jeans;Black;50;12364,0;5657,0;6707,0;СПб (Северо-Запад);3;28;158396,0
3264;GQO32327;Blouse;Red;46;3152,0;1342,0;1810,0;СПб (Северо-Запад);3;27;36234,0
3265;LVL84032;Trousers;Blue;40;2422,0;1333,0;1089,0;СПб (Северо-Запад);4;11;14663,0
3266;IYV97468;Sweater;Navy Blue;46;5915,0;2421,0;3494,0;СПб (Северо-Запад);6;2;4842,0
3267;VQM22154;Skirt;Red;48;2164,0;931,0;1233,0;СПб (Северо-Запад);1;8;7448,0
3268;VSI74993;Sweater;Blue;44;938,0;395,0;543,0;СПб (Северо-Запад);3;25;9875,0
3269;UHH50384;Coat;Yellow;48;14143,0;7992,0;6151,0;СПб (Северо-Запад);7;2;15984,0
3270;UVO93881;Sweater;Navy Blue;48;12339,0;5044,0;7295,0;СПб (Северо-Запад);1;34;171496,0
3271;BPW83588;Shirt;Blue;44;8772,0;4675,0;4097,0;СПб (Северо-Запад);5;1;4675,0
3272;KDC49434;Shirt;Grey;48;13688,0;5597,0;8091,0;СПб (Северо-Запад);2;23;128731,0
3273;HTK45713;Jacket;Navy Blue;50;2394,0;1334,0;1060,0;СПб (Северо-Запад);7;1;1334,0
3274;OHI96756;Coat;Grey;52;13223,0;7703,0;5520,0;СПб (Северо-Запад);2;31;238793,0
3275;GRN34835;Trousers;White;42;7196,0;3579,0;3617,0;СПб (Северо-Запад);9;2;7158,0
3276;PXY74214;Coat;Grey;50;11226,0;6297,0;4929,0;СПб (Северо-Запад);9;3;18891,0
3277;OAT44454;Dress;Beige;42;12733,0;6892,0;5841,0;СПб (Северо-Запад);3;13;89596,0
3278;TFO81241;Dress;Beige;44;13358,0;7469,0;5889,0;СПб (Северо-Запад);6;1;7469,0
3279;TTL60979;Shirt;Pink;40;943,0;522,0;421,0;СПб (Северо-Запад);5;0;0,0
3280;DOK17496;Sweater;Brown;52;4675,0;2062,0;2613,0;СПб (Северо-Запад);3;7;14434,0
3281;EFG67016;Trousers;Navy Blue;46;2240,0;1120,0;1120,0;СПб (Северо-Запад);3;21;23520,0
3282;YGJ78889;Skirt;Beige;40;4459,0;2640,0;1819,0;СПб (Северо-Запад);4;8;21120,0
3283;JZG29331;Jeans;Black;54;10758,0;5042,0;5716,0;СПб (Северо-Запад);5;0;0,0
3284;INK75052;Sweater;Navy Blue;48;9229,0;5483,0;3746,0;СПб (Северо-Запад);4;13;71279,0
3285;SBU82583;Trousers;Brown;54;10672,0;5514,0;5158,0;СПб (Северо-Запад);4;15;82710,0
3286;NUI19675;Blouse;Brown;46;7375,0;3631,0;3744,0;СПб (Северо-Запад);3;29;105299,0
3287;AEJ31839;Jeans;Purple;40;3995,0;2124,0;1871,0;СПб (Северо-Запад);5;1;2124,0
3288;KZZ38489;Dress;Blue;40;2507,0;1412,0;1095,0;СПб (Северо-Запад);4;21;29652,0
3289;OQL36079;Shirt;Grey;44;2961,0;1418,0;1543,0;СПб (Северо-Запад);7;0;0,0
3290;EGB49099;Jeans;Black;46;2111,0;858,0;1253,0;СПб (Северо-Запад);7;1;858,0
3291;OZX97654;Dress;White;48;8626,0;4673,0;3953,0;СПб (Северо-Запад);6;1;4673,0
3292;NMX52708;Sweater;Beige;40;1307,0;773,0;534,0;СПб (Северо-Запад);2;28;21644,0
3293;UOU18463;Dress;Red;46;3992,0;2096,0;1896,0;СПб (Северо-Запад);4;25;52400,0
3294;HLG75540;Coat;Navy Blue;44;2263,0;990,0;1273,0;СПб (Северо-Запад);2;29;28710,0
3295;CBN36106;Jacket;Yellow;52;10377,0;4666,0;5711,0;СПб (Северо-Запад);3;15;69990,0
3296;SRA74290;Blouse;Yellow;50;11467,0;6673,0;4794,0;СПб (Северо-Запад);4;20;133460,0
3297;HMD80824;Jacket;Yellow;48;1977,0;796,0;1181,0;СПб (Северо-Запад);6;1;796,0
3298;WIT73464;Jacket;Brown;46;13834,0;7052,0;6782,0;СПб (Северо-Запад);2;35;246820,0
3299;HVF70572;Jacket;Yellow;42;14968,0;6462,0;8506,0;СПб (Северо-Запад);4;38;245556,0
3300;OYE09549;Skirt;Beige;46;3849,0;1757,0;2092,0;СПб (Северо-Запад);3;12;21084,0
3301;RFN64783;Dress;Navy Blue;42;5191,0;2395,0;2796,0;СПб (Северо-Запад);9;2;4790,0
3302;ZDD42637;Blouse;Navy Blue;48;11279,0;5006,0;6273,0;СПб (Северо-Запад);3;11;55066,0
3303;QLC01468;Jacket;Brown;52;11987,0;6694,0;5293,0;СПб (Северо-Запад);3;13;87022,0
3304;MDQ35081;Skirt;Purple;48;4527,0;2112,0;2415,0;СПб (Северо-Запад);8;1;2112,0
3305;SJG79402;Jacket;Blue;40;11395,0;5345,0;6050,0;СПб (Северо-Запад);1;7;37415,0
3306;QFM31939;Sweater;Yellow;48;1927,0;945,0;982,0;СПб (Северо-Запад);2;11;10395,0
3307;QJI14264;Skirt;Purple;50;14904,0;8651,0;6253,0;СПб (Северо-Запад);3;17;147067,0
3308;HEA73938;Blouse;Red;50;12743,0;6851,0;5892,0;СПб (Северо-Запад);4;16;109616,0
3309;ZZX28851;Jacket;White;44;1775,0;732,0;1043,0;СПб (Северо-Запад);3;24;17568,0
3310;DPN56169;Jacket;Grey;46;12784,0;5214,0;7570,0;СПб (Северо-Запад);7;2;10428,0
3311;ZXS29474;Jacket;Yellow;54;7069,0;3628,0;3441,0;СПб (Северо-Запад);2;31;112468,0
3312;WGE36338;Dress;Black;42;6935,0;4004,0;2931,0;СПб (Северо-Запад);3;33;132132,0
3313;NEZ34347;Trousers;Beige;44;13162,0;6116,0;7046,0;СПб (Северо-Запад);3;9;55044,0
3314;HXW68657;Dress;Pink;48;12979,0;5835,0;7144,0;СПб (Северо-Запад);5;1;5835,0
3315;FYQ61489;Shirt;Beige;48;7284,0;4004,0;3280,0;СПб (Северо-Запад);10;2;8008,0
3316;QSO00644;Coat;Blue;56;554,0;288,0;266,0;СПб (Северо-Запад);5;0;0,0
3317;DWK69812;Skirt;Yellow;50;6180,0;3170,0;3010,0;СПб (Северо-Запад);2;22;69740,0
3318;DAK50772;Blouse;Grey;46;3041,0;1307,0;1734,0;СПб (Северо-Запад);1;10;13070,0
3319;VZX61291;Coat;White;52;1956,0;851,0;1105,0;СПб (Северо-Запад);4;27;22977,0
3320;LVK92935;Coat;Navy Blue;54;567,0;259,0;308,0;СПб (Северо-Запад);2;14;3626,0
3321;UWQ51629;Trousers;Beige;50;14110,0;6228,0;7882,0;СПб (Северо-Запад);7;2;12456,0
3322;PZH81568;Shirt;Green;52;1660,0;987,0;673,0;СПб (Северо-Запад);3;10;9870,0
3323;ZQI44677;Blouse;Beige;42;2044,0;825,0;1219,0;СПб (Северо-Запад);5;0;0,0
3324;CJW01497;Trousers;Red;44;8125,0;4267,0;3858,0;СПб (Северо-Запад);2;6;25602,0
3325;MUK07155;Dress;Brown;40;5272,0;2655,0;2617,0;СПб (Северо-Запад);2;9;23895,0
3326;SQL84863;Dress;Grey;48;9552,0;4438,0;5114,0;СПб (Северо-Запад);4;22;97636,0
3327;LMV73609;Trousers;Navy Blue;42;1527,0;882,0;645,0;СПб (Северо-Запад);1;12;10584,0
3328;EGK41704;Jacket;Purple;44;14627,0;7811,0;6816,0;СПб (Северо-Запад);3;18;140598,0
3329;YVG56325;Trousers;Purple;44;8695,0;5214,0;3481,0;СПб (Северо-Запад);2;38;198132,0
3330;PHW76876;Trousers;Navy Blue;46;7785,0;3377,0;4408,0;СПб (Северо-Запад);5;1;3377,0
3331;EMS31880;Jacket;Purple;46;13214,0;5518,0;7696,0;СПб (Северо-Запад);3;6;33108,0
3332;FAM22860;Blouse;Grey;42;11410,0;4882,0;6528,0;СПб (Северо-Запад);8;1;4882,0
3333;ZLC12426;Jacket;Purple;50;7142,0;3241,0;3901,0;СПб (Северо-Запад);1;22;71302,0
3334;OEV12330;Blouse;Purple;40;9351,0;4520,0;4831,0;СПб (Северо-Запад);1;22;99440,0
3335;BGD00733;Blouse;Green;42;12223,0;6998,0;5225,0;СПб (Северо-Запад);2;38;265924,0
3336;NMU92901;Blouse;Brown;40;9930,0;4535,0;5395,0;СПб (Северо-Запад);5;0;0,0
3337;XVR93051;Coat;Yellow;48;6352,0;3704,0;2648,0;СПб (Северо-Запад);3;12;44448,0
3338;VWD28045;Skirt;Pink;44;8836,0;4352,0;4484,0;СПб (Северо-Запад);7;2;8704,0
3339;PVV78937;Trousers;Red;40;2318,0;1227,0;1091,0;СПб (Северо-Запад);7;2;2454,0
3340;SIY99681;Trousers;Red;54;10276,0;4654,0;5622,0;СПб (Северо-Запад);7;1;4654,0
3341;RWI41942;Skirt;Pink;48;9736,0;4198,0;5538,0;СПб (Северо-Запад);4;23;96554,0
3342;YQD22847;Skirt;Red;44;2662,0;1528,0;1134,0;СПб (Северо-Запад);1;18;27504,0
3343;DWR86872;Coat;Navy Blue;44;13192,0;5566,0;7626,0;СПб (Северо-Запад);6;0;0,0
3344;DWA40013;Sweater;Navy Blue;42;847,0;470,0;377,0;СПб (Северо-Запад);8;1;470,0
3345;OKV64483;Dress;Grey;42;9571,0;4941,0;4630,0;СПб (Северо-Запад);3;32;158112,0
3346;RSK95751;Sweater;Yellow;40;1578,0;903,0;675,0;СПб (Северо-Запад);3;17;15351,0
3347;CHT78754;Jacket;Green;48;6888,0;3744,0;3144,0;СПб (Северо-Запад);3;13;48672,0
3348;NNC50786;Jeans;Red;42;9696,0;4425,0;5271,0;СПб (Северо-Запад);2;23;101775,0
3349;KGN45770;Coat;Green;50;11238,0;5786,0;5452,0;СПб (Северо-Запад);8;2;11572,0
3350;VJK59663;Jeans;Black;42;5428,0;2185,0;3243,0;СПб (Северо-Запад);3;15;32775,0
3351;ZTN14509;Jacket;White;50;2221,0;1099,0;1122,0;СПб (Северо-Запад);7;2;2198,0
