customer_id;age;gender;typical_size;city;club_member_status;registration_date
2952;32;F;48;Екатеринбург;PREMIUM;2025-03-02
2953;68;M;40;Екатеринбург;ACTIVE;2025-01-07
2954;36;F;40;Казань;INACTIVE;2025-02-03
2955;46;M;48;Москва;ACTIVE;2025-04-01
2956;47;F;40;Нижний Новгород;ACTIVE;2025-01-10
2957;50;F;42;Челябинск;ACTIVE;2025-02-05
2958;19;F;48;Екатеринбург;INACTIVE;2025-01-16
2959;42;F;54;Екатеринбург;ACTIVE;2025-02-27
2960;26;F;54;Казань;PREMIUM;2025-03-18
2961;39;F;54;Москва;INACTIVE;2025-02-03
2962;67;Unisex;52;Екатеринбург;ACTIVE;2025-01-13
2963;56;M;56;Новосибирск;ACTIVE;2025-04-09
2964;62;F;52;СПб;ACTIVE;2025-01-10
2965;60;F;54;СПб;ACTIVE;2025-03-27
2966;22;F;50;СПб;ACTIVE;2025-01-31
2967;60;F;44;СПб;INACTIVE;2025-01-28
2968;59;M;44;Казань;ACTIVE;2025-02-18
2969;28;M;40;Москва;PREMIUM;2025-02-27
2970;67;F;50;Москва;INACTIVE;2025-01-17
2971;46;M;56;СПб;ACTIVE;2025-03-12
2972;22;F;48;СПб;PREMIUM;2025-02-22
2973;49;M;50;Нижний Новгород;ACTIVE;2025-01-14
2974;18;F;42;СПб;ACTIVE;2025-02-20
2975;18;Unisex;54;Нижний Новгород;INACTIVE;2025-01-21
2976;44;F;54;Новосибирск;PREMIUM;2025-04-02
2977;62;M;44;Новосибирск;ACTIVE;2025-01-25
2978;24;F;44;Нижний Новгород;ACTIVE;2025-01-12
2979;40;F;50;Челябинск;INACTIVE;2025-04-06
2980;29;F;48;Москва;ACTIVE;2025-01-28
2981;38;Unisex;54;СПб;INACTIVE;2025-02-06
2982;54;F;54;Казань;ACTIVE;2025-01-21
2983;63;F;56;Челябинск;ACTIVE;2025-03-04
2984;64;F;46;Казань;INACTIVE;2025-02-09
2985;59;Unisex;54;Москва;INACTIVE;2025-01-26
2986;19;F;52;Нижний Новгород;PREMIUM;2025-01-20
2987;56;F;50;Екатеринбург;INACTIVE;2025-03-20
2988;19;F;42;Нижний Новгород;INACTIVE;2025-02-12
2989;39;M;56;Казань;ACTIVE;2025-02-04
2990;21;F;56;Новосибирск;PREMIUM;2025-04-08
2991;67;F;44;Казань;ACTIVE;2025-03-10
2992;33;F;54;Новосибирск;PREMIUM;2025-01-24
2993;44;Unisex;56;Казань;INACTIVE;2025-03-17
2994;26;F;48;Челябинск;PREMIUM;2025-02-26
2995;45;M;54;Казань;INACTIVE;2025-04-06
2996;45;F;52;СПб;PREMIUM;2025-02-05
2997;52;F;54;Челябинск;PREMIUM;2025-01-27
2998;21;F;52;Екатеринбург;INACTIVE;2025-01-14
2999;56;F;54;Екатеринбург;PREMIUM;2025-04-03
3000;57;F;52;Челябинск;PREMIUM;2025-03-19
3001;19;Unisex;46;Нижний Новгород;ACTIVE;2025-02-12
3002;39;F;54;Челябинск;ACTIVE;2025-02-23
3003;50;M;54;СПб;ACTIVE;2025-04-03
3004;63;F;56;Екатеринбург;ACTIVE;2025-01-06
3005;41;F;42;Новосибирск;ACTIVE;2025-03-06
3006;42;Unisex;48;Казань;ACTIVE;2025-02-28
3007;65;F;50;Нижний Новгород;INACTIVE;2025-03-06
3008;43;M;56;СПб;PREMIUM;2025-01-26
3009;52;F;52;Екатеринбург;INACTIVE;2025-03-04
3010;39;Unisex;42;Казань;INACTIVE;2025-03-30
3011;49;M;46;Новосибирск;PREMIUM;2025-02-10
3012;22;M;50;Москва;ACTIVE;2025-02-08
3013;53;M;48;Екатеринбург;ACTIVE;2025-04-02
3014;47;F;44;Казань;INACTIVE;2025-03-29
3015;22;F;44;Казань;ACTIVE;2025-01-08
3016;55;Unisex;46;Новосибирск;ACTIVE;2025-01-27
3017;64;M;42;СПб;ACTIVE;2025-01-27
3018;61;Unisex;42;Нижний Новгород;PREMIUM;2025-03-12
3019;18;F;42;Казань;ACTIVE;2025-01-28
3020;52;F;56;Екатеринбург;ACTIVE;2025-02-24
3021;24;F;46;Москва;PREMIUM;2025-04-09
3022;40;M;56;Новосибирск;ACTIVE;2025-03-20
3023;27;F;40;Нижний Новгород;PREMIUM;2025-03-26
3024;51;F;50;Москва;PREMIUM;2025-01-30
3025;56;F;52;Новосибирск;PREMIUM;2025-03-26
3026;29;F;42;Челябинск;ACTIVE;2025-02-23
3027;39;M;56;СПб;ACTIVE;2025-01-03
3028;53;M;52;Челябинск;INACTIVE;2025-01-01
3029;53;M;54;СПб;INACTIVE;2025-03-10
3030;45;F;44;Екатеринбург;INACTIVE;2025-01-24
3031;68;F;48;Москва;ACTIVE;2025-04-06
3032;19;F;52;Нижний Новгород;INACTIVE;2025-01-28
3033;57;F;40;СПб;INACTIVE;2025-03-23
3034;40;Unisex;44;Казань;PREMIUM;2025-02-03
3035;23;M;52;Москва;INACTIVE;2025-03-03
3036;26;M;50;Нижний Новгород;INACTIVE;2025-03-21
3037;52;M;54;Москва;PREMIUM;2025-01-14
3038;33;M;52;СПб;INACTIVE;2025-01-15
3039;48;F;54;Новосибирск;PREMIUM;2025-01-24
3040;69;F;50;Новосибирск;ACTIVE;2025-02-02
3041;31;M;52;Новосибирск;ACTIVE;2025-04-06
3042;41;F;54;Нижний Новгород;ACTIVE;2025-03-01
3043;61;F;50;СПб;PREMIUM;2025-03-13
3044;49;M;56;Москва;ACTIVE;2025-03-15
3045;23;F;40;Москва;INACTIVE;2025-03-27
3046;32;F;40;Нижний Новгород;INACTIVE;2025-03-02
3047;61;M;42;СПб;ACTIVE;2025-02-12
3048;64;F;42;Нижний Новгород;INACTIVE;2025-01-23
3049;27;M;46;Екатеринбург;ACTIVE;2025-04-03
3050;21;F;56;Челябинск;ACTIVE;2025-03-19
3051;27;M;50;Екатеринбург;INACTIVE;2025-03-29
3052;63;M;40;СПб;ACTIVE;2025-02-27
3053;49;M;40;Москва;ACTIVE;2025-01-04
3054;24;Unisex;44;Екатеринбург;ACTIVE;2025-01-09
3055;20;F;42;Москва;ACTIVE;2025-04-03
3056;63;F;52;Екатеринбург;INACTIVE;2025-02-17
3057;69;M;52;Казань;ACTIVE;2025-03-16
3058;24;F;52;Челябинск;ACTIVE;2025-03-15
3059;42;F;56;Москва;INACTIVE;2025-03-28
3060;24;F;56;Казань;ACTIVE;2025-02-21
3061;51;F;54;Екатеринбург;ACTIVE;2025-01-21
3062;69;F;48;Нижний Новгород;ACTIVE;2025-04-06
3063;30;F;46;Челябинск;PREMIUM;2025-01-27
3064;43;F;42;Казань;PREMIUM;2025-02-05
3065;46;F;56;Нижний Новгород;ACTIVE;2025-02-28
3066;39;Unisex;48;Москва;INACTIVE;2025-03-10
3067;59;M;42;СПб;ACTIVE;2025-02-16
3068;59;M;50;Москва;ACTIVE;2025-04-07
3069;52;F;50;Новосибирск;ACTIVE;2025-03-22
3070;60;F;52;Нижний Новгород;ACTIVE;2025-01-11
3071;21;F;40;Москва;ACTIVE;2025-02-01
3072;44;F;54;Казань;ACTIVE;2025-01-07
3073;45;F;42;Нижний Новгород;ACTIVE;2025-04-04
3074;67;F;50;Новосибирск;PREMIUM;2025-03-12
3075;56;F;52;Москва;INACTIVE;2025-03-20
3076;58;Unisex;52;Екатеринбург;ACTIVE;2025-01-06
3077;47;F;46;Нижний Новгород;INACTIVE;2025-02-27
3078;36;F;46;Нижний Новгород;ACTIVE;2025-01-31
3079;62;Unisex;50;Нижний Новгород;PREMIUM;2025-02-10
3080;57;F;54;СПб;PREMIUM;2025-01-12
3081;66;F;48;Новосибирск;INACTIVE;2025-01-14
3082;66;M;40;Москва;INACTIVE;2025-04-07
3083;30;M;50;Нижний Новгород;PREMIUM;2025-03-08
3084;66;F;52;Челябинск;ACTIVE;2025-04-03
3085;64;F;52;Челябинск;INACTIVE;2025-02-19
3086;28;Unisex;54;Екатеринбург;INACTIVE;2025-03-28
3087;69;F;48;Нижний Новгород;INACTIVE;2025-03-06
3088;45;M;44;Новосибирск;ACTIVE;2025-01-12
3089;32;F;48;Нижний Новгород;PREMIUM;2025-03-31
3090;53;Unisex;56;Челябинск;INACTIVE;2025-01-16
3091;28;M;48;Казань;ACTIVE;2025-03-24
3092;50;F;42;Казань;INACTIVE;2025-02-03
3093;33;M;42;Москва;PREMIUM;2025-04-01
3094;43;M;42;СПб;ACTIVE;2025-03-01
3095;18;M;54;Екатеринбург;INACTIVE;2025-02-01
3096;52;F;40;Новосибирск;INACTIVE;2025-02-21
3097;36;F;42;СПб;ACTIVE;2025-04-06
3098;25;F;52;Казань;INACTIVE;2025-02-16
3099;18;F;46;Челябинск;ACTIVE;2025-03-22
3100;66;F;52;Москва;INACTIVE;2025-01-26
3101;39;F;52;Казань;INACTIVE;2025-02-26
3102;67;F;44;Челябинск;INACTIVE;2025-03-09
3103;31;F;44;Челябинск;ACTIVE;2025-03-29
3104;43;M;44;Екатеринбург;ACTIVE;2025-03-26
3105;55;F;40;Новосибирск;PREMIUM;2025-01-12
3106;32;Unisex;40;СПб;ACTIVE;2025-04-09
3107;44;M;42;Екатеринбург;ACTIVE;2025-01-28
3108;55;F;46;Новосибирск;INACTIVE;2025-03-13
3109;33;M;40;Новосибирск;PREMIUM;2025-01-31
3110;25;M;48;Новосибирск;PREMIUM;2025-01-23
3111;65;F;54;Казань;ACTIVE;2025-03-12
3112;49;F;40;СПб;ACTIVE;2025-03-18
3113;43;M;54;Челябинск;INACTIVE;2025-02-12
3114;35;M;54;СПб;INACTIVE;2025-03-23
3115;57;M;40;Нижний Новгород;PREMIUM;2025-01-03
3116;57;F;54;СПб;PREMIUM;2025-03-11
3117;62;F;44;Нижний Новгород;ACTIVE;2025-01-07
3118;34;F;48;Новосибирск;ACTIVE;2025-01-25
3119;66;Unisex;56;СПб;ACTIVE;2025-03-23
3120;21;M;42;Екатеринбург;ACTIVE;2025-01-21
3121;54;Unisex;42;СПб;ACTIVE;2025-02-05
3122;27;F;54;СПб;ACTIVE;2025-03-29
3123;44;Unisex;52;Москва;ACTIVE;2025-01-21
3124;59;F;42;Екатеринбург;ACTIVE;2025-03-13
3125;61;F;52;Казань;INACTIVE;2025-03-02
3126;45;F;52;Челябинск;ACTIVE;2025-02-25
3127;25;F;42;Челябинск;ACTIVE;2025-01-04
3128;61;F;56;Челябинск;ACTIVE;2025-01-06
3129;63;F;46;Казань;INACTIVE;2025-03-05
3130;20;F;42;СПб;ACTIVE;2025-03-03
3131;29;F;48;Челябинск;ACTIVE;2025-01-05
3132;57;F;40;Новосибирск;ACTIVE;2025-02-10
3133;67;M;56;СПб;ACTIVE;2025-04-07
3134;57;M;42;Челябинск;ACTIVE;2025-01-26
3135;20;F;54;СПб;ACTIVE;2025-03-21
3136;54;F;44;Новосибирск;ACTIVE;2025-01-12
3137;61;F;50;Казань;ACTIVE;2025-01-31
3138;59;F;50;Казань;ACTIVE;2025-01-20
3139;27;M;56;Новосибирск;ACTIVE;2025-01-02
3140;68;F;56;Екатеринбург;INACTIVE;2025-01-16
3141;25;M;46;Новосибирск;PREMIUM;2025-01-18
3142;46;F;40;Новосибирск;ACTIVE;2025-04-10
3143;22;Unisex;50;Новосибирск;ACTIVE;2025-04-06
3144;36;F;44;СПб;INACTIVE;2025-01-23
3145;26;F;40;Нижний Новгород;INACTIVE;2025-02-26
3146;69;F;56;Нижний Новгород;PREMIUM;2025-02-19
3147;69;F;46;СПб;INACTIVE;2025-02-14
3148;51;M;40;Казань;INACTIVE;2025-01-08
3149;61;M;52;СПб;ACTIVE;2025-01-01
3150;39;F;44;Казань;ACTIVE;2025-03-04
3151;27;F;52;Москва;ACTIVE;2025-01-03
3152;19;F;52;Нижний Новгород;ACTIVE;2025-01-15
3153;20;F;48;СПб;ACTIVE;2025-03-18
3154;25;F;52;СПб;INACTIVE;2025-04-02
3155;39;F;56;Москва;ACTIVE;2025-02-14
3156;51;M;52;Казань;ACTIVE;2025-02-25
3157;29;F;50;СПб;ACTIVE;2025-04-01
3158;62;F;52;Москва;ACTIVE;2025-02-11
3159;24;F;40;Челябинск;INACTIVE;2025-03-04
3160;21;Unisex;54;Казань;PREMIUM;2025-02-25
3161;40;F;56;Казань;INACTIVE;2025-02-19
3162;69;M;46;Челябинск;ACTIVE;2025-01-09
3163;45;F;56;Нижний Новгород;ACTIVE;2025-03-22
3164;42;M;44;Челябинск;INACTIVE;2025-02-08
3165;37;F;44;СПб;INACTIVE;2025-02-10
3166;61;F;54;Казань;INACTIVE;2025-01-24
3167;31;F;40;Екатеринбург;INACTIVE;2025-01-04
3168;58;M;50;Москва;ACTIVE;2025-04-03
3169;26;F;50;Челябинск;ACTIVE;2025-04-02
3170;18;F;48;Новосибирск;INACTIVE;2025-04-03
3171;19;M;50;Челябинск;PREMIUM;2025-04-09
3172;30;M;40;Новосибирск;ACTIVE;2025-03-10
3173;49;F;46;Екатеринбург;ACTIVE;2025-02-01
3174;23;F;56;Челябинск;ACTIVE;2025-02-07
3175;25;M;42;Нижний Новгород;INACTIVE;2025-04-10
3176;28;F;48;Нижний Новгород;ACTIVE;2025-03-08
3177;44;F;46;Екатеринбург;PREMIUM;2025-01-30
3178;67;M;52;Екатеринбург;ACTIVE;2025-02-10
3179;69;F;52;Екатеринбург;INACTIVE;2025-01-24
3180;55;F;56;Казань;INACTIVE;2025-01-07
3181;21;F;56;Новосибирск;INACTIVE;2025-01-19
3182;29;M;54;Казань;ACTIVE;2025-03-11
3183;26;F;56;Екатеринбург;INACTIVE;2025-02-21
3184;51;M;54;Нижний Новгород;PREMIUM;2025-02-21
3185;61;Unisex;42;СПб;ACTIVE;2025-02-24
3186;35;M;54;Нижний Новгород;PREMIUM;2025-02-07
3187;68;F;48;Нижний Новгород;PREMIUM;2025-02-15
3188;63;M;44;Казань;ACTIVE;2025-01-10
3189;25;F;50;Новосибирск;PREMIUM;2025-02-07
3190;47;M;42;Екатеринбург;ACTIVE;2025-03-14
3191;39;F;54;СПб;INACTIVE;2025-03-15
3192;56;F;48;Москва;ACTIVE;2025-01-02
3193;61;F;40;Нижний Новгород;INACTIVE;2025-03-08
3194;57;M;44;Екатеринбург;PREMIUM;2025-03-07
3195;35;M;50;СПб;ACTIVE;2025-02-12
3196;30;F;52;Челябинск;INACTIVE;2025-01-27
3197;67;M;44;СПб;INACTIVE;2025-01-07
3198;21;F;54;Новосибирск;INACTIVE;2025-01-07
3199;27;F;48;Екатеринбург;ACTIVE;2025-02-26
3200;46;M;48;Москва;PREMIUM;2025-01-19
3201;42;F;46;Новосибирск;ACTIVE;2025-02-02
3202;27;F;46;Челябинск;ACTIVE;2025-04-07
3203;39;F;44;Екатеринбург;ACTIVE;2025-02-03
3204;34;M;56;СПб;ACTIVE;2025-02-23
3205;67;M;50;Челябинск;ACTIVE;2025-01-06
3206;50;F;48;Нижний Новгород;ACTIVE;2025-02-27
3207;63;F;44;СПб;ACTIVE;2025-02-05
3208;34;M;48;Нижний Новгород;INACTIVE;2025-03-23
3209;65;M;54;Нижний Новгород;INACTIVE;2025-02-18
3210;64;F;46;Екатеринбург;PREMIUM;2025-04-05
3211;24;M;42;Москва;PREMIUM;2025-04-05
3212;23;F;40;Новосибирск;PREMIUM;2025-01-20
3213;33;F;52;Екатеринбург;ACTIVE;2025-01-27
3214;32;M;40;Москва;INACTIVE;2025-03-25
3215;44;Unisex;44;Нижний Новгород;ACTIVE;2025-03-26
3216;63;Unisex;48;Москва;ACTIVE;2025-03-07
3217;46;M;54;Москва;ACTIVE;2025-01-13
3218;27;F;46;Нижний Новгород;INACTIVE;2025-01-24
3219;35;F;48;Новосибирск;INACTIVE;2025-02-24
3220;35;M;54;СПб;INACTIVE;2025-03-03
3221;51;F;42;Челябинск;ACTIVE;2025-02-22
3222;66;M;40;Екатеринбург;ACTIVE;2025-03-08
3223;30;M;44;Москва;INACTIVE;2025-02-18
3224;21;M;40;Москва;ACTIVE;2025-02-03
3225;18;F;40;Нижний Новгород;INACTIVE;2025-02-09
3226;21;F;48;Нижний Новгород;ACTIVE;2025-01-01
3227;63;F;56;Екатеринбург;INACTIVE;2025-01-23
3228;19;Unisex;56;Челябинск;ACTIVE;2025-03-14
3229;42;M;48;Москва;ACTIVE;2025-02-15
3230;46;F;40;Новосибирск;INACTIVE;2025-02-22
3231;32;F;54;Екатеринбург;ACTIVE;2025-02-13
3232;59;M;48;Новосибирск;ACTIVE;2025-03-19
3233;37;Unisex;52;СПб;ACTIVE;2025-01-19
3234;43;F;44;Екатеринбург;INACTIVE;2025-03-22
3235;62;F;46;Новосибирск;ACTIVE;2025-01-19
3236;39;F;52;Казань;ACTIVE;2025-01-24
3237;52;F;56;Челябинск;PREMIUM;2025-03-14
3238;45;F;56;Челябинск;INACTIVE;2025-03-03
3239;30;F;48;Нижний Новгород;PREMIUM;2025-01-08
3240;62;F;50;Нижний Новгород;ACTIVE;2025-02-03
3241;52;F;42;Новосибирск;PREMIUM;2025-04-08
3242;63;M;52;СПб;ACTIVE;2025-03-03
3243;43;F;44;Новосибирск;PREMIUM;2025-03-10
3244;42;M;40;Москва;PREMIUM;2025-01-13
3245;42;Unisex;44;Москва;ACTIVE;2025-02-08
3246;48;F;50;Челябинск;INACTIVE;2025-02-14
3247;18;M;40;Москва;ACTIVE;2025-02-09
3248;56;F;42;Новосибирск;PREMIUM;2025-01-25
3249;38;F;40;Нижний Новгород;PREMIUM;2025-03-24
3250;36;F;54;Челябинск;INACTIVE;2025-01-05
3251;65;F;42;Нижний Новгород;INACTIVE;2025-03-02
3252;55;F;46;Москва;ACTIVE;2025-01-21
3253;61;F;52;Челябинск;INACTIVE;2025-03-10
3254;65;F;42;СПб;PREMIUM;2025-04-04
3255;54;F;50;Казань;ACTIVE;2025-02-03
3256;35;F;54;Казань;ACTIVE;2025-03-30
3257;33;F;44;Москва;ACTIVE;2025-02-13
3258;68;F;46;СПб;ACTIVE;2025-04-10
3259;29;M;42;Екатеринбург;PREMIUM;2025-04-05
3260;30;M;54;Нижний Новгород;ACTIVE;2025-01-23
3261;50;F;56;Москва;ACTIVE;2025-02-01
3262;55;F;54;Москва;ACTIVE;2025-02-13
3263;30;F;42;Екатеринбург;ACTIVE;2025-02-08
3264;69;M;54;Москва;PREMIUM;2025-04-08
3265;54;F;52;СПб;PREMIUM;2025-04-04
3266;41;F;40;Казань;PREMIUM;2025-04-07
3267;55;M;48;Челябинск;PREMIUM;2025-02-07
3268;23;M;42;Новосибирск;PREMIUM;2025-03-23
3269;55;F;42;Казань;PREMIUM;2025-03-25
3270;52;M;42;Новосибирск;ACTIVE;2025-03-02
3271;52;F;54;Нижний Новгород;INACTIVE;2025-01-20
3272;59;F;44;Новосибирск;ACTIVE;2025-03-20
3273;26;F;42;Нижний Новгород;INACTIVE;2025-02-26
3274;19;F;40;СПб;ACTIVE;2025-04-10
3275;61;F;44;Екатеринбург;ACTIVE;2025-01-26
3276;65;M;48;Екатеринбург;INACTIVE;2025-04-06
3277;53;Unisex;48;Москва;ACTIVE;2025-02-10
3278;49;F;50;Новосибирск;INACTIVE;2025-02-14
3279;27;F;42;Екатеринбург;PREMIUM;2025-03-08
3280;18;F;48;Москва;INACTIVE;2025-01-24
3281;39;F;42;Нижний Новгород;ACTIVE;2025-02-12
3282;21;F;50;Новосибирск;INACTIVE;2025-01-18
3283;48;F;52;Москва;INACTIVE;2025-03-22
3284;48;M;44;Екатеринбург;INACTIVE;2025-01-30
3285;46;F;42;Казань;ACTIVE;2025-01-16
3286;29;M;54;Челябинск;INACTIVE;2025-03-22
3287;59;Unisex;56;Челябинск;ACTIVE;2025-01-31
3288;34;M;50;Екатеринбург;PREMIUM;2025-01-12
3289;32;F;44;Новосибирск;ACTIVE;2025-03-04
3290;57;M;42;Челябинск;ACTIVE;2025-03-28
3291;25;F;50;Челябинск;INACTIVE;2025-01-02
3292;39;M;56;Екатеринбург;PREMIUM;2025-03-02
3293;65;Unisex;54;Москва;INACTIVE;2025-03-30
3294;31;M;46;Челябинск;PREMIUM;2025-03-11
3295;19;F;56;Казань;INACTIVE;2025-01-27
3296;51;M;40;Казань;INACTIVE;2025-01-15
3297;26;M;52;Челябинск;ACTIVE;2025-01-27
3298;62;F;48;Казань;ACTIVE;2025-04-03
3299;22;Unisex;46;СПб;INACTIVE;2025-01-29
3300;40;F;42;Новосибирск;ACTIVE;2025-03-13
3301;27;F;40;Челябинск;PREMIUM;2025-02-19
3302;24;F;40;Екатеринбург;INACTIVE;2025-02-26
3303;60;F;44;СПб;INACTIVE;2025-03-04
3304;44;F;46;Москва;ACTIVE;2025-02-04
3305;59;F;56;Челябинск;ACTIVE;2025-03-17
3306;47;F;52;Казань;INACTIVE;2025-01-20
3307;69;M;40;Новосибирск;INACTIVE;2025-04-09
3308;64;F;46;Москва;INACTIVE;2025-01-12
3309;44;F;54;СПб;ACTIVE;2025-01-11
3310;66;F;42;Казань;ACTIVE;2025-01-09
3311;41;F;46;Челябинск;ACTIVE;2025-04-02
3312;32;F;54;Казань;INACTIVE;2025-02-17
3313;23;F;40;Екатеринбург;PREMIUM;2025-03-04
3314;69;M;40;Москва;ACTIVE;2025-01-14
3315;66;F;48;Екатеринбург;INACTIVE;2025-01-09
3316;22;M;52;Нижний Новгород;ACTIVE;2025-03-20
3317;63;M;52;Екатеринбург;ACTIVE;2025-02-21
3318;31;F;44;Москва;ACTIVE;2025-03-18
3319;22;M;52;Новосибирск;INACTIVE;2025-01-12
3320;27;F;48;Казань;INACTIVE;2025-02-24
3321;20;F;40;Екатеринбург;INACTIVE;2025-04-02
3322;42;Unisex;54;Новосибирск;INACTIVE;2025-02-28
3323;34;F;42;Нижний Новгород;ACTIVE;2025-01-24
3324;28;F;48;Челябинск;PREMIUM;2025-02-03
3325;35;M;48;Челябинск;ACTIVE;2025-01-04
3326;21;F;56;Нижний Новгород;PREMIUM;2025-03-09
3327;25;M;54;Новосибирск;INACTIVE;2025-02-28
3328;34;M;44;СПб;INACTIVE;2025-01-29
3329;69;F;56;Москва;ACTIVE;2025-02-13
3330;48;M;42;Новосибирск;ACTIVE;2025-02-01
3331;38;Unisex;54;СПб;ACTIVE;2025-01-16
3332;58;M;48;Новосибирск;PREMIUM;2025-02-02
3333;25;M;52;СПб;INACTIVE;2025-02-09
3334;57;F;40;Челябинск;INACTIVE;2025-04-07
3335;25;F;42;Челябинск;PREMIUM;2025-03-19
3336;63;M;50;Новосибирск;ACTIVE;2025-03-29
3337;20;F;56;Казань;ACTIVE;2025-03-19
3338;24;F;46;Екатеринбург;PREMIUM;2025-01-07
3339;26;F;50;Екатеринбург;ACTIVE;2025-01-20
3340;40;F;50;Екатеринбург;INACTIVE;2025-03-02
3341;45;M;40;Челябинск;INACTIVE;2025-03-02
3342;42;F;50;Нижний Новгород;ACTIVE;2025-03-23
3343;19;Unisex;56;Челябинск;ACTIVE;2025-02-05
3344;20;M;54;Новосибирск;PREMIUM;2025-02-20
3345;52;M;42;Москва;PREMIUM;2025-03-23
3346;67;M;46;Новосибирск;INACTIVE;2025-01-26
3347;23;F;50;Нижний Новгород;PREMIUM;2025-01-17
3348;20;F;42;Москва;PREMIUM;2025-01-05
3349;66;F;42;Казань;ACTIVE;2025-03-22
3350;50;M;56;СПб;INACTIVE;2025-03-20
3351;50;Unisex;54;Нижний Новгород;ACTIVE;2025-01-06
3352;28;F;44;Нижний Новгород;PREMIUM;2025-03-15
3353;62;F;54;Казань;ACTIVE;2025-03-28
3354;20;F;46;Екатеринбург;ACTIVE;2025-02-05
3355;61;Unisex;50;СПб;ACTIVE;2025-03-27
3356;60;M;40;Екатеринбург;INACTIVE;2025-01-05
3357;50;F;50;Нижний Новгород;ACTIVE;2025-02-02
3358;69;M;48;Москва;ACTIVE;2025-02-13
3359;32;M;44;Казань;ACTIVE;2025-02-08
3360;28;F;50;Новосибирск;PREMIUM;2025-03-30
