;customer_id;ltv;orders;total_margin;favorite_size;segment
1425;1620;19203,0;2;9570,0;44;Regular (2 заказа)
1426;1621;6230,0;1;3605,0;52;New (1 заказ)
1427;1622;5161,0;1;2103,0;54;New (1 заказ)
1428;1623;14864,0;2;6764,0;46;Regular (2 заказа)
1429;1624;25517,0;3;12933,0;40;Loyal (3-4 заказа)
1430;1625;37332,0;4;18540,0;40;Loyal (3-4 заказа)
1431;1626;23070,0;2;10626,0;42;Regular (2 заказа)
1432;1627;16747,0;2;7485,0;46;Regular (2 заказа)
1433;1628;17897,0;3;8970,0;46;Loyal (3-4 заказа)
1434;1629;3916,0;1;2228,0;44;New (1 заказ)
1435;1630;46900,0;7;24528,0;42;VIP (5+ заказов)
1436;1631;29866,0;4;13451,0;40;Loyal (3-4 заказа)
1437;1632;19761,0;2;10581,0;46;Regular (2 заказа)
1438;1633;3564,0;2;1876,0;44;Regular (2 заказа)
1439;1634;13488,0;2;6835,0;42;Regular (2 заказа)
1440;1635;44579,0;5;20946,0;48;VIP (5+ заказов)
1441;1636;22967,0;2;12099,0;44;Regular (2 заказа)
1442;1637;5701,0;1;2572,0;54;New (1 заказ)
1443;1638;8908,0;1;5105,0;42;New (1 заказ)
1444;1639;18069,0;3;8904,0;40;Loyal (3-4 заказа)
1445;1640;19947,0;2;9701,0;44;Regular (2 заказа)
1446;1641;20498,0;2;8924,0;42;Regular (2 заказа)
1447;1642;28120,0;4;15533,0;46;Loyal (3-4 заказа)
1448;1643;3243,0;2;1742,0;44;Regular (2 заказа)
1449;1644;15011,0;3;8441,0;48;Loyal (3-4 заказа)
1450;1646;1197,0;1;612,0;40;New (1 заказ)
1451;1647;6328,0;1;3399,0;52;New (1 заказ)
1452;1648;22285,0;2;10474,0;48;Regular (2 заказа)
1453;1649;23731,0;2;11504,0;44;Regular (2 заказа)
1454;1650;2051,0;1;970,0;50;New (1 заказ)
1455;1651;32871,0;3;17622,0;44;Loyal (3-4 заказа)
1456;1652;7734,0;1;4496,0;44;New (1 заказ)
1457;1653;10124,0;2;5125,0;46;Regular (2 заказа)
1458;1654;19683,0;2;10546,0;44;Regular (2 заказа)
1459;1655;13313,0;2;6309,0;40;Regular (2 заказа)
1460;1656;9583,0;2;4764,0;40;Regular (2 заказа)
1461;1657;3508,0;1;1571,0;54;New (1 заказ)
1462;1658;18142,0;3;9794,0;42;Loyal (3-4 заказа)
1463;1659;5540,0;1;2980,0;40;New (1 заказ)
1464;1660;30606,0;4;14704,0;42;Loyal (3-4 заказа)
1465;1661;22692,0;2;11050,0;42;Regular (2 заказа)
1466;1662;19612,0;2;9537,0;40;Regular (2 заказа)
1467;1663;14071,0;2;7232,0;42;Regular (2 заказа)
1468;1664;974,0;1;391,0;46;New (1 заказ)
1469;1665;15098,0;2;7626,0;42;Regular (2 заказа)
1470;1666;14673,0;1;7738,0;48;New (1 заказ)
1471;1667;14857,0;4;6902,0;40;Loyal (3-4 заказа)
1472;1668;5570,0;1;2584,0;40;New (1 заказ)
1473;1669;26812,0;4;14175,0;48;Loyal (3-4 заказа)
1474;1670;5096,0;1;2100,0;50;New (1 заказ)
1475;1672;7291,0;1;3591,0;40;New (1 заказ)
1476;1673;30469,0;3;15670,0;40;Loyal (3-4 заказа)
1477;1674;8185,0;1;3357,0;54;New (1 заказ)
1478;1675;20543,0;2;9477,0;40;Regular (2 заказа)
1479;1676;8222,0;2;4208,0;42;Regular (2 заказа)
1480;1678;17431,0;2;9686,0;40;Regular (2 заказа)
1481;1679;10993,0;2;6106,0;46;Regular (2 заказа)
1482;1680;21716,0;3;10636,0;50;Loyal (3-4 заказа)
1483;1681;25763,0;4;14207,0;42;Loyal (3-4 заказа)
1484;1682;10574,0;1;5835,0;40;New (1 заказ)
1485;1683;26020,0;3;14380,0;50;Loyal (3-4 заказа)
1486;1684;4175,0;1;2416,0;44;New (1 заказ)
1487;1685;27985,0;3;15193,0;42;Loyal (3-4 заказа)
1488;1686;13250,0;1;7657,0;48;New (1 заказ)
1489;1687;19407,0;3;9763,0;42;Loyal (3-4 заказа)
1490;1688;27888,0;4;14584,0;44;Loyal (3-4 заказа)
1491;1689;13021,0;1;7407,0;52;New (1 заказ)
1492;1690;18611,0;4;9175,0;48;Loyal (3-4 заказа)
1493;1691;8290,0;1;4707,0;50;New (1 заказ)
1494;1692;26367,0;3;13383,0;40;Loyal (3-4 заказа)
1495;1693;27509,0;4;14286,0;44;Loyal (3-4 заказа)
1496;1694;15207,0;2;7253,0;44;Regular (2 заказа)
1497;1695;31094,0;4;14907,0;40;Loyal (3-4 заказа)
1498;1696;20474,0;4;11376,0;48;Loyal (3-4 заказа)
1499;1698;9641,0;2;4611,0;50;Regular (2 заказа)
1500;1699;15889,0;2;8372,0;42;Regular (2 заказа)
1501;1700;13787,0;2;6873,0;42;Regular (2 заказа)
1502;1701;26876,0;3;12279,0;42;Loyal (3-4 заказа)
1503;1702;28375,0;2;16152,0;44;Regular (2 заказа)
1504;1703;31498,0;3;16619,0;40;Loyal (3-4 заказа)
1505;1704;53119,0;6;26720,0;42;VIP (5+ заказов)
1506;1705;13793,0;1;7418,0;42;New (1 заказ)
1507;1707;32021,0;4;14899,0;40;Loyal (3-4 заказа)
1508;1708;40410,0;6;19538,0;48;VIP (5+ заказов)
1509;1709;12190,0;3;6356,0;40;Loyal (3-4 заказа)
1510;1711;4600,0;1;2218,0;46;New (1 заказ)
1511;1712;7130,0;1;3458,0;48;New (1 заказ)
1512;1713;22557,0;2;11635,0;48;Regular (2 заказа)
1513;1715;8219,0;2;4053,0;46;Regular (2 заказа)
1514;1716;14564,0;1;6968,0;40;New (1 заказ)
1515;1717;24045,0;3;12443,0;40;Loyal (3-4 заказа)
1516;1718;7504,0;1;3731,0;54;New (1 заказ)
1517;1719;26495,0;3;12349,0;50;Loyal (3-4 заказа)
1518;1720;13321,0;2;6880,0;48;Regular (2 заказа)
1519;1722;5252,0;2;2277,0;48;Regular (2 заказа)
1520;1723;5348,0;1;3062,0;44;New (1 заказ)
1521;1725;18134,0;3;8972,0;42;Loyal (3-4 заказа)
1522;1726;28135,0;3;15642,0;40;Loyal (3-4 заказа)
1523;1727;18389,0;4;8029,0;40;Loyal (3-4 заказа)
1524;1728;7975,0;1;4299,0;54;New (1 заказ)
1525;1729;5401,0;2;2718,0;50;Regular (2 заказа)
1526;1730;23439,0;4;12576,0;50;Loyal (3-4 заказа)
1527;1731;2940,0;2;1496,0;48;Regular (2 заказа)
1528;1732;3967,0;2;1675,0;44;Regular (2 заказа)
1529;1733;6179,0;1;2996,0;44;New (1 заказ)
1530;1734;31896,0;4;13957,0;44;Loyal (3-4 заказа)
1531;1735;15663,0;2;7106,0;40;Regular (2 заказа)
1532;1736;14160,0;2;6800,0;46;Regular (2 заказа)
1533;1737;15722,0;2;7818,0;44;Regular (2 заказа)
1534;1738;17094,0;2;9350,0;44;Regular (2 заказа)
1535;1739;18416,0;4;8187,0;40;Loyal (3-4 заказа)
1536;1740;19263,0;2;8677,0;40;Regular (2 заказа)
1537;1741;21244,0;3;10337,0;46;Loyal (3-4 заказа)
1538;1742;31941,0;3;15458,0;44;Loyal (3-4 заказа)
1539;1743;5201,0;2;2503,0;44;Regular (2 заказа)
1540;1744;21536,0;2;12403,0;48;Regular (2 заказа)
1541;1745;26899,0;2;12613,0;44;Regular (2 заказа)
1542;1746;7961,0;1;3325,0;40;New (1 заказ)
1543;1747;14482,0;3;7054,0;46;Loyal (3-4 заказа)
1544;1748;16007,0;2;7802,0;44;Regular (2 заказа)
1545;1749;9963,0;1;4276,0;40;New (1 заказ)
1546;1750;15190,0;3;8478,0;40;Loyal (3-4 заказа)
1547;1751;11796,0;1;4866,0;48;New (1 заказ)
1548;1752;6638,0;2;3614,0;40;Regular (2 заказа)
1549;1753;4307,0;1;2003,0;48;New (1 заказ)
1550;1754;27433,0;6;12568,0;44;VIP (5+ заказов)
1551;1755;27971,0;3;12265,0;46;Loyal (3-4 заказа)
1552;1756;9455,0;1;4373,0;52;New (1 заказ)
1553;1757;27563,0;3;14875,0;50;Loyal (3-4 заказа)
1554;1758;13385,0;1;6626,0;48;New (1 заказ)
1555;1759;61355,0;7;28062,0;52;VIP (5+ заказов)
1556;1760;15262,0;2;6495,0;40;Regular (2 заказа)
1557;1761;28947,0;3;15684,0;48;Loyal (3-4 заказа)
1558;1762;12932,0;2;6704,0;42;Regular (2 заказа)
1559;1763;18531,0;2;7967,0;42;Regular (2 заказа)
1560;1765;6451,0;2;3705,0;40;Regular (2 заказа)
1561;1766;2347,0;1;1385,0;50;New (1 заказ)
1562;1767;39512,0;5;20059,0;46;VIP (5+ заказов)
1563;1768;70605,0;7;36135,0;40;VIP (5+ заказов)
1564;1769;1369,0;1;654,0;48;New (1 заказ)
1565;1770;3908,0;1;2008,0;44;New (1 заказ)
1566;1771;30066,0;3;15635,0;42;Loyal (3-4 заказа)
1567;1772;31819,0;4;15023,0;52;Loyal (3-4 заказа)
1568;1773;7775,0;1;3779,0;44;New (1 заказ)
1569;1774;39631,0;4;18126,0;48;Loyal (3-4 заказа)
1570;1775;12652,0;2;6054,0;46;Regular (2 заказа)
1571;1776;17758,0;3;9827,0;44;Loyal (3-4 заказа)
1572;1778;5783,0;1;3459,0;44;New (1 заказ)
1573;1779;2745,0;1;1238,0;40;New (1 заказ)
1574;1780;6814,0;1;3428,0;52;New (1 заказ)
1575;1781;12024,0;2;5741,0;42;Regular (2 заказа)
1576;1782;1968,0;1;933,0;42;New (1 заказ)
1577;1783;9254,0;1;3961,0;46;New (1 заказ)
1578;1784;23364,0;3;13549,0;46;Loyal (3-4 заказа)
1579;1785;26785,0;2;13927,0;42;Regular (2 заказа)
1580;1786;10548,0;2;5301,0;40;Regular (2 заказа)
1581;1787;4221,0;1;2195,0;40;New (1 заказ)
1582;1788;19481,0;4;10257,0;40;Loyal (3-4 заказа)
1583;1789;31363,0;3;15687,0;42;Loyal (3-4 заказа)
1584;1790;17872,0;2;8645,0;48;Regular (2 заказа)
1585;1791;7199,0;2;3922,0;40;Regular (2 заказа)
1586;1792;10427,0;2;5009,0;42;Regular (2 заказа)
1587;1793;27290,0;2;11877,0;46;Regular (2 заказа)
1588;1794;31345,0;4;15189,0;40;Loyal (3-4 заказа)
1589;1795;18286,0;2;8476,0;40;Regular (2 заказа)
1590;1796;29511,0;3;12427,0;40;Loyal (3-4 заказа)
1591;1797;24483,0;2;10845,0;44;Regular (2 заказа)
1592;1798;6775,0;1;3779,0;48;New (1 заказ)
1593;1799;15017,0;2;6985,0;40;Regular (2 заказа)
1594;1800;27297,0;2;15042,0;42;Regular (2 заказа)
1595;1801;23164,0;3;11300,0;44;Loyal (3-4 заказа)
1596;1802;14110,0;1;7882,0;50;New (1 заказ)
1597;1805;3119,0;1;1752,0;52;New (1 заказ)
1598;1806;33144,0;3;18240,0;42;Loyal (3-4 заказа)
1599;1807;17214,0;3;9495,0;48;Loyal (3-4 заказа)
1600;1808;8204,0;1;4419,0;44;New (1 заказ)
1601;1809;12282,0;2;6636,0;42;Regular (2 заказа)
1602;1810;6894,0;2;2850,0;40;Regular (2 заказа)
1603;1811;6958,0;1;2830,0;46;New (1 заказ)
1604;1812;27469,0;3;15433,0;46;Loyal (3-4 заказа)
1605;1813;19010,0;2;9120,0;40;Regular (2 заказа)
1606;1814;17675,0;3;8978,0;42;Loyal (3-4 заказа)
1607;1815;22467,0;2;10734,0;48;Regular (2 заказа)
1608;1817;27418,0;4;13211,0;48;Loyal (3-4 заказа)
1609;1818;22151,0;3;11359,0;42;Loyal (3-4 заказа)
1610;1819;8636,0;2;4718,0;44;Regular (2 заказа)
1611;1820;22135,0;4;9819,0;48;Loyal (3-4 заказа)
1612;1821;6071,0;1;2805,0;44;New (1 заказ)
1613;1822;2781,0;1;1656,0;40;New (1 заказ)
1614;1823;18368,0;2;8736,0;52;Regular (2 заказа)
1615;1825;10331,0;2;5890,0;46;Regular (2 заказа)
1616;1826;7448,0;2;3848,0;40;Regular (2 заказа)
1617;1827;74531,0;7;37953,0;40;VIP (5+ заказов)
1618;1828;1935,0;1;955,0;52;New (1 заказ)
1619;1829;23726,0;3;10743,0;44;Loyal (3-4 заказа)
1620;1830;10592,0;1;4930,0;54;New (1 заказ)
1621;1831;30128,0;3;15157,0;42;Loyal (3-4 заказа)
1622;1832;12694,0;2;7322,0;44;Regular (2 заказа)
1623;1833;20660,0;2;11593,0;44;Regular (2 заказа)
1624;1834;3485,0;1;1977,0;50;New (1 заказ)
1625;1835;16999,0;2;8819,0;42;Regular (2 заказа)
1626;1836;18785,0;3;10120,0;50;Loyal (3-4 заказа)
1627;1838;7483,0;1;3121,0;40;New (1 заказ)
1628;1839;5470,0;2;2956,0;44;Regular (2 заказа)
1629;1840;27523,0;3;13042,0;42;Loyal (3-4 заказа)
1630;1841;1748,0;1;901,0;40;New (1 заказ)
1631;1842;13727,0;2;7690,0;42;Regular (2 заказа)
1632;1843;28149,0;4;12903,0;40;Loyal (3-4 заказа)
1633;1844;1010,0;1;512,0;50;New (1 заказ)
1634;1845;22406,0;3;10847,0;44;Loyal (3-4 заказа)
1635;1846;13986,0;2;8028,0;42;Regular (2 заказа)
1636;1847;14133,0;1;7948,0;46;New (1 заказ)
1637;1848;7357,0;1;3490,0;50;New (1 заказ)
1638;1849;6402,0;2;3103,0;46;Regular (2 заказа)
1639;1850;10970,0;1;5280,0;44;New (1 заказ)
1640;1851;14576,0;1;7528,0;50;New (1 заказ)
1641;1852;27517,0;3;14197,0;48;Loyal (3-4 заказа)
1642;1853;38821,0;4;19750,0;40;Loyal (3-4 заказа)
1643;1854;26793,0;3;13761,0;40;Loyal (3-4 заказа)
1644;1855;19846,0;2;9535,0;40;Regular (2 заказа)
1645;1856;9253,0;2;4640,0;44;Regular (2 заказа)
1646;1857;6549,0;1;3495,0;42;New (1 заказ)
1647;1858;24729,0;2;10452,0;40;Regular (2 заказа)
1648;1859;13290,0;1;6588,0;48;New (1 заказ)
1649;1860;48051,0;6;25262,0;40;VIP (5+ заказов)
1650;1861;22238,0;2;10630,0;46;Regular (2 заказа)
1651;1862;5743,0;1;2414,0;46;New (1 заказ)
1652;1864;29355,0;3;13893,0;42;Loyal (3-4 заказа)
1653;1865;7575,0;2;4385,0;42;Regular (2 заказа)
1654;1866;20880,0;3;9799,0;40;Loyal (3-4 заказа)
1655;1868;15904,0;2;8907,0;44;Regular (2 заказа)
1656;1869;10740,0;1;5407,0;50;New (1 заказ)
1657;1870;12032,0;1;7204,0;44;New (1 заказ)
1658;1871;22555,0;3;12393,0;48;Loyal (3-4 заказа)
1659;1872;35621,0;3;19422,0;46;Loyal (3-4 заказа)
1660;1873;4213,0;1;2133,0;50;New (1 заказ)
1661;1875;4007,0;1;1685,0;50;New (1 заказ)
1662;1876;25686,0;3;13635,0;42;Loyal (3-4 заказа)
1663;1877;12174,0;1;5927,0;44;New (1 заказ)
1664;1878;13917,0;1;5651,0;50;New (1 заказ)
1665;1879;14377,0;2;6317,0;40;Regular (2 заказа)
1666;1881;1109,0;1;563,0;40;New (1 заказ)
1667;1882;31724,0;3;16623,0;44;Loyal (3-4 заказа)
1668;1884;4749,0;2;2507,0;40;Regular (2 заказа)
1669;1885;7832,0;1;3346,0;46;New (1 заказ)
1670;1886;35409,0;3;18653,0;44;Loyal (3-4 заказа)
1671;1887;31577,0;4;15516,0;40;Loyal (3-4 заказа)
1672;1888;9274,0;1;4231,0;54;New (1 заказ)
1673;1889;8384,0;1;4712,0;42;New (1 заказ)
1674;1890;11547,0;2;5606,0;44;Regular (2 заказа)
1675;1891;1513,0;2;761,0;44;Regular (2 заказа)
1676;1892;28122,0;2;12497,0;40;Regular (2 заказа)
1677;1893;13444,0;2;7501,0;40;Regular (2 заказа)
1678;1894;13084,0;1;5575,0;46;New (1 заказ)
1679;1895;25708,0;2;11747,0;40;Regular (2 заказа)
1680;1896;21074,0;3;11200,0;44;Loyal (3-4 заказа)
1681;1901;14935,0;2;8058,0;46;Regular (2 заказа)
1682;1902;7117,0;2;3197,0;40;Regular (2 заказа)
1683;1903;23895,0;2;11329,0;44;Regular (2 заказа)
1684;1904;10166,0;1;4292,0;42;New (1 заказ)
1685;1906;20250,0;2;10505,0;48;Regular (2 заказа)
1686;1907;3247,0;1;1301,0;48;New (1 заказ)
1687;1908;20923,0;2;10155,0;40;Regular (2 заказа)
1688;1909;1318,0;1;696,0;50;New (1 заказ)
1689;1910;28094,0;3;14540,0;50;Loyal (3-4 заказа)
1690;1911;1869,0;2;967,0;44;Regular (2 заказа)
1691;1912;20077,0;2;10063,0;48;Regular (2 заказа)
1692;1914;30022,0;4;16685,0;48;Loyal (3-4 заказа)
1693;1915;504,0;1;283,0;48;New (1 заказ)
1694;1916;13640,0;3;6445,0;42;Loyal (3-4 заказа)
1695;1917;7998,0;1;4333,0;50;New (1 заказ)
1696;1918;17298,0;3;8253,0;40;Loyal (3-4 заказа)
1697;1920;51319,0;6;26599,0;48;VIP (5+ заказов)
1698;1922;16014,0;2;9013,0;40;Regular (2 заказа)
1699;1923;47246,0;5;24433,0;42;VIP (5+ заказов)
1700;1925;20394,0;2;10062,0;48;Regular (2 заказа)
1701;1926;13356,0;3;7045,0;46;Loyal (3-4 заказа)
1702;1927;9760,0;1;5301,0;50;New (1 заказ)
1703;1928;39677,0;5;20377,0;42;VIP (5+ заказов)
1704;1930;10651,0;4;4712,0;46;Loyal (3-4 заказа)
1705;1931;30869,0;3;17033,0;40;Loyal (3-4 заказа)
1706;1932;1530,0;1;918,0;40;New (1 заказ)
1707;1933;7197,0;1;3010,0;52;New (1 заказ)
1708;1934;24279,0;3;11836,0;50;Loyal (3-4 заказа)
1709;1935;17079,0;3;8074,0;44;Loyal (3-4 заказа)
1710;1937;2531,0;1;1449,0;44;New (1 заказ)
1711;1938;23536,0;4;12996,0;42;Loyal (3-4 заказа)
1712;1939;19346,0;3;10893,0;40;Loyal (3-4 заказа)
1713;1940;22117,0;2;10018,0;44;Regular (2 заказа)
1714;1941;19363,0;4;9776,0;52;Loyal (3-4 заказа)
1715;1942;18234,0;2;8675,0;40;Regular (2 заказа)
1716;1943;32856,0;5;17082,0;50;VIP (5+ заказов)
1717;1944;4015,0;1;1672,0;52;New (1 заказ)
1718;1945;35350,0;5;19403,0;40;VIP (5+ заказов)
1719;1946;17989,0;2;9237,0;44;Regular (2 заказа)
1720;1947;52757,0;6;25725,0;42;VIP (5+ заказов)
1721;1950;28558,0;2;14630,0;40;Regular (2 заказа)
1722;1952;27056,0;2;13143,0;46;Regular (2 заказа)
1723;1953;16296,0;3;8248,0;44;Loyal (3-4 заказа)
1724;1954;11107,0;1;4486,0;42;New (1 заказ)
1725;1955;11178,0;1;5652,0;50;New (1 заказ)
1726;1957;30472,0;4;14373,0;48;Loyal (3-4 заказа)
1727;1958;9034,0;1;4722,0;50;New (1 заказ)
1728;1959;14811,0;3;7515,0;42;Loyal (3-4 заказа)
1729;1961;5288,0;2;2368,0;50;Regular (2 заказа)
1730;1962;26441,0;2;14553,0;46;Regular (2 заказа)
1731;1963;22297,0;2;11733,0;40;Regular (2 заказа)
1732;1964;53399,0;5;29167,0;42;VIP (5+ заказов)
1733;1966;28628,0;4;14515,0;50;Loyal (3-4 заказа)
1734;1967;1254,0;1;652,0;44;New (1 заказ)
1735;1970;38270,0;5;20074,0;40;VIP (5+ заказов)
1736;1971;3278,0;2;1505,0;46;Regular (2 заказа)
1737;1972;19494,0;2;9356,0;40;Regular (2 заказа)
1738;1973;23202,0;4;11159,0;40;Loyal (3-4 заказа)
1739;1974;12678,0;1;5998,0;54;New (1 заказ)
1740;1975;45344,0;4;20238,0;44;Loyal (3-4 заказа)
1741;1976;2846,0;1;1649,0;48;New (1 заказ)
1742;1977;9805,0;1;5400,0;42;New (1 заказ)
1743;1978;9341,0;1;4994,0;46;New (1 заказ)
1744;1979;12709,0;1;6610,0;50;New (1 заказ)
1745;1980;36188,0;3;18103,0;48;Loyal (3-4 заказа)
1746;1982;16098,0;2;7833,0;52;Regular (2 заказа)
1747;1983;8997,0;3;4301,0;40;Loyal (3-4 заказа)
1748;1984;34128,0;5;16065,0;52;VIP (5+ заказов)
1749;1985;7642,0;1;3275,0;54;New (1 заказ)
1750;1986;12439,0;1;5409,0;40;New (1 заказ)
1751;1987;24576,0;2;10923,0;46;Regular (2 заказа)
1752;1989;13077,0;1;7260,0;40;New (1 заказ)
1753;1991;31362,0;4;14536,0;52;Loyal (3-4 заказа)
1754;1993;19618,0;2;10764,0;42;Regular (2 заказа)
1755;1994;12374,0;3;7118,0;42;Loyal (3-4 заказа)
1756;1995;29327,0;3;14843,0;40;Loyal (3-4 заказа)
1757;1996;39093,0;4;19674,0;44;Loyal (3-4 заказа)
1758;1997;21940,0;2;10284,0;42;Regular (2 заказа)
1759;2001;14117,0;1;6808,0;46;New (1 заказ)
1760;2002;28153,0;4;15117,0;52;Loyal (3-4 заказа)
1761;2003;8276,0;2;3647,0;52;Regular (2 заказа)
1762;2004;19792,0;3;10020,0;42;Loyal (3-4 заказа)
1763;2005;40732,0;5;21693,0;42;VIP (5+ заказов)
1764;2007;13321,0;2;6480,0;44;Regular (2 заказа)
1765;2008;20106,0;3;9468,0;42;Loyal (3-4 заказа)
1766;2009;17883,0;2;10042,0;42;Regular (2 заказа)
1767;2011;17560,0;2;8408,0;48;Regular (2 заказа)
1768;2012;609,0;1;357,0;52;New (1 заказ)
1769;2013;19450,0;2;10338,0;42;Regular (2 заказа)
1770;2014;29844,0;3;14221,0;40;Loyal (3-4 заказа)
1771;2015;13341,0;2;6387,0;42;Regular (2 заказа)
1772;2016;13164,0;4;7165,0;42;Loyal (3-4 заказа)
1773;2018;13903,0;2;6133,0;48;Regular (2 заказа)
1774;2019;2302,0;1;1218,0;40;New (1 заказ)
1775;2020;21312,0;3;11808,0;40;Loyal (3-4 заказа)
1776;2022;25749,0;3;11752,0;42;Loyal (3-4 заказа)
1777;2023;9703,0;2;5456,0;42;Regular (2 заказа)
1778;2024;10513,0;2;5640,0;44;Regular (2 заказа)
1779;2025;7547,0;3;3472,0;42;Loyal (3-4 заказа)
1780;2026;7653,0;1;3940,0;48;New (1 заказ)
1781;2027;6018,0;1;3454,0;52;New (1 заказ)
1782;2029;1441,0;1;861,0;44;New (1 заказ)
1783;2030;3190,0;1;1859,0;42;New (1 заказ)
1784;2031;24925,0;4;12495,0;48;Loyal (3-4 заказа)
1785;2032;10680,0;3;5091,0;42;Loyal (3-4 заказа)
1786;2033;9760,0;1;5301,0;50;New (1 заказ)
1787;2034;39124,0;5;19729,0;48;VIP (5+ заказов)
1788;2035;599,0;1;274,0;52;New (1 заказ)
1789;2036;19649,0;4;10481,0;52;Loyal (3-4 заказа)
1790;2037;16889,0;2;8438,0;44;Regular (2 заказа)
1791;2038;13321,0;3;6619,0;48;Loyal (3-4 заказа)
1792;2039;15369,0;3;7688,0;42;Loyal (3-4 заказа)
1793;2040;5087,0;2;2091,0;40;Regular (2 заказа)
1794;2041;785,0;1;318,0;54;New (1 заказ)
1795;2042;22579,0;2;10098,0;40;Regular (2 заказа)
1796;2043;2307,0;1;1156,0;40;New (1 заказ)
1797;2044;23335,0;3;12764,0;50;Loyal (3-4 заказа)
1798;2045;8867,0;1;4520,0;50;New (1 заказ)
1799;2046;16256,0;2;7635,0;42;Regular (2 заказа)
1800;2047;8408,0;1;4310,0;42;New (1 заказ)
1801;2048;21337,0;3;10577,0;44;Loyal (3-4 заказа)
1802;2049;668,0;1;278,0;42;New (1 заказ)
1803;2050;13882,0;2;5910,0;44;Regular (2 заказа)
1804;2051;37142,0;3;17809,0;42;Loyal (3-4 заказа)
1805;2052;18212,0;3;9881,0;48;Loyal (3-4 заказа)
1806;2054;2732,0;1;1550,0;44;New (1 заказ)
1807;2055;28612,0;3;14108,0;40;Loyal (3-4 заказа)
1808;2056;16009,0;2;8505,0;44;Regular (2 заказа)
1809;2057;29626,0;3;14131,0;40;Loyal (3-4 заказа)
1810;2059;26634,0;3;13641,0;40;Loyal (3-4 заказа)
1811;2060;14010,0;2;6261,0;50;Regular (2 заказа)
1812;2061;3751,0;1;1502,0;52;New (1 заказ)
1813;2062;31990,0;3;15687,0;42;Loyal (3-4 заказа)
1814;2063;16445,0;2;8434,0;48;Regular (2 заказа)
1815;2064;41317,0;5;20088,0;42;VIP (5+ заказов)
1816;2065;26476,0;3;12608,0;48;Loyal (3-4 заказа)
1817;2066;8105,0;1;4449,0;52;New (1 заказ)
1818;2067;23499,0;3;10500,0;44;Loyal (3-4 заказа)
1819;2068;27762,0;3;13920,0;46;Loyal (3-4 заказа)
1820;2069;10081,0;3;4360,0;46;Loyal (3-4 заказа)
1821;2070;4919,0;1;2065,0;44;New (1 заказ)
1822;2071;26102,0;2;13419,0;44;Regular (2 заказа)
1823;2072;22877,0;2;10875,0;46;Regular (2 заказа)
1824;2073;21001,0;3;9880,0;40;Loyal (3-4 заказа)
1825;2075;32947,0;3;17287,0;42;Loyal (3-4 заказа)
